@relation 'TreeWorks'
@attribute Text string
@attribute opinion {0,1}
@data
'A mai ramas o zi pana la deschiderea oficiala a celei de-a 11-a editii a Festivalului International de Film Transilvania. Maine, pe 1 iunie, de la 20.45, in Ursus Open Air (Piata Unirii) din Cluj, TIFF 2012 debuteaza oficial cu doua premiere: la 110 ani d',0
'A mai ramas o zi pana la deschiderea oficiala a celei de-a 11-a editii a Festivalului International de Film Transilvania.  Maine, pe 1 iunie, de la 20.45, in Ursus Open Air (Piata Unirii) din Cluj, TIFF 2012 debuteaza oficial...',0
'A mai ramas o zi pana la deschiderea oficiala a celei de-a 11-a editii a Festivalului International de Film Transilvania. Maine, pe 1 iunie, de la 20.45, in Ursus Open Air (Piata Unirii) din Cluj, TIF... Revista 22 shared a link. \n http://www.revista22.ro',0
'RT @clujlife: Despre oameni si melci @ Ursus Open Air - http://t.co/n1YZ3AmG',0
'Pe 1 iunie, de la 20.45, in Ursus Open Air  (Piata Unirii) din Cluj, TIFF 2012  debuteaza oficial cu doua premiere: la 110 ani de la prima sa proiectie, capodopera lui Georges Meli  s, Calatorie pe luna, va putea fi vizionata, pentru prima data in Romania',0
'Despre oameni si melci @ Ursus Open Air - http://t.co/n1YZ3AmG',0
'webRelease: Masterclass-uri si dezbateri la TIFF 2012\nIn fiecare an, TIFF reuneste la Cluj, timp de 10 zile, cele mai importante nume ale cinema-ului romanesc, alaturi de cineasti, actori, producatori, distribuitori si critici de film straini. La editia\n',0
'@ankh8 Te rugam sa ne dai un mail la adresa online[la]ursus{punct}ro pentru a intra in posesia premiului.',0
'A mai ramas o zi pana la deschiderea oficiala a celei de-a 11-a editii a Festivalului International de Film Transilvania. Maine, pe 1 iunie, de la 20.45, in Ursus Open Air (Piata Unirii) din Cluj,\nTIFF 2012 debuteaza oficial cu doua premiere: la 110 ani ',0
'A mai ramas o zi pana la deschiderea oficiala a celei de-a 11-a editii a Festivalului International de Film Transilvania. Maine, pe 1 iunie, de la 20.45, in Ursus Open Air (Piata Unirii) din Cluj,\nTIFF 2012 debuteaza oficial cu doua premiere: la 110 ani ',0
'I\'m at Beraria Ursus w/ @flaviagiurgiu @andreeaapetroae http://t.co/IKc8L8Os',0
'Maine, pe 1 iunie, de la 20.45, in Ursus Open Air (Piata Unirii) din Cluj, TIFF debuteaza oficial cu doua premiere: la 110 ani de la prima sa proiectie, capodopera lui Georges Meli s, Calatorie pe luna, va putea fi vizionata, pentru prima data in Romania,',0
'A mai ramas o zi pana la deschiderea oficiala a celei de-a 11-a editii a Festivalului International de Film Transilvania. Maine, pe 1 iunie, de la 20.45, in Ursus Open Air (Piata Unirii) din Cluj, TIFF debuteaza oficial cu doua premiere: la 110 ani de la ',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=51 \nhttp://apps.facebook.com/ursusevolution/?trupa=51 \nVrei Sabia lui Zorro la Ursus Evolution? Voteaza Ultimu\' Nivel si ajuta-i sa ajunga pe scena!',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'1 Iunie 2012 Manastur Open Air-In zona complexului Nora 22:00 Vanatorul Film Focus: Australia Ursus Open Air- P-ta \n http://www.evenimenteincluj.ro/2012/05/29/program-tiff-ziua-1/ \nProgram TIFF- Ziua 1 \nAti vazut programul filmelor de maine de la TIFF? :)',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'Iti ia 10 secunde: Ajuta trupa Zadar sa urce pe scena  Ursus Evolution 2012  din Cluj | ProAlba http://t.co/qq386sfP',0
'http://apps.facebook.com/ursusevolution/?trupa=109 \nUrsus Evolution \nVrei Sagrada Familia la Ursus Evolution 2012?Da un vot aici: http://apps.facebook.com/ursusevolution/?trupa=109 multumim mult',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=16 \nUrsus Evolution \nMai sunt 3 zile! Contam pe voturile voastre! Daca ati votat deja, transmiteti link-ul si prietenilor vostri! Multumim :)',0
'@lazarmuresan @AlexTG270 Felicitari! Va rugam sa ne trimiteti un mail la adresa online[at]ursus{punct}ro',0
'@UrsusRomania Ursus Open Air',0
'@UrsusRomania URSUS OPEN AIR',0
'Trupa Zadar din Alba Iulia are nevoie de votul nostru pentru a putea urca pe scena ""Ursus Evolution 2012"" de la Cluj. Ii puteti vota pe ""ai nostri"" pana in data de 3 iunie, AICI asa ca grabiti-va. 2020 - Alba Iulia Capitala Culturala Europeana shared a li',0
'agree RT @AndreiCismaru cat de tari sunt promo-ule de la Ursus evolution. suie, despot, parazitii la un loc',0
'cat de tari sunt promo-ule de la Ursus evolution. suie, despot, parazitii la un loc http://t.co/i0mzwL0l',0
'http://apps.facebook.com/ursusevolution/?trupa=63 \nUrsus Evolution \nsantem trupa MAYA din Cluj, cantam in romana pentru romani, si avem nevoie de votul vostru pe linkul urmator ca sa avem sansa sa concertam la Ursus Evolution. pe voi va vrem clujeni. mult',0
'Lexus RX 450h, vehicul hibrid integral, reprezinta un adevarat paradox tehnologic   un SUV cu emisii comparabile cu un model compact, performante de top si un consum de combustibil foarte scazut. Cu o putere maxima de 299 CP, sistemul Lexus Hybrid Drive o',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'Marti, 5 iunie, ora 15.00, Napoca 15 \nTimo Vuorensola, regizorul peliculei Iron Sky. Invazia  / Iron Sky , proiectat anul acesta la TIFF, in Ursus Open Air (Piata Unirii) a provocat dezbateri in industria filmului despre noile metode de finantare si poten',0
'Trupa Zadar din Alba Iulia are nevoie de votul nostru pentru a putea urca pe scena ""Ursus Evolution 2012"" de la Cluj. Ii puteti vota pe ""ai nostri"" pana in data de 3 iunie, AICI asa ca grabiti-va. 2020 - Alba Iulia Capitala Culturala Europeana shared a li',0
'http://apps.facebook.com/ursusevolution/ \nUrsus Evolution \nMetalistii sunt in top ! Hai sa-i votam pe cat mai multi sa umplem scena de la Ursus Revolution de ei ! https://apps.facebook.com/ursusevolution/',0
'Lexus este masina oficiala a evenimentului Marketing 3.0\nLexus este masina oficiala in cadrul training-ului certificat Marketing 3.0, sustinut de Prof. Philip Kotler pe 1 Iunie, la Ateneul Roman. In baza unui parteneriat, Lexus Romania pune la dispozitia\n',0
'http://apps.facebook.com/ursusevolution/?trupa=100 \nhttp://apps.facebook.com/ursusevolution/?trupa=100 \nSickSound are nevoie de ajutorul vostru. Intrati pe pagina de mai jos si votati ""SickSound Crew"" pentru Ursus Evolution. Multumim. https://apps.faceboo',0
'In competitia Ursus Evolution suntem pe locul 8 la trupele de Cluj (in stanga menu-ului se vad cele doua... http://t.co/rxuA3Yk2',0
'http://apps.facebook.com/ursusevolution/?trupa=63 \nUrsus Evolution \nIn competitia Ursus Evolution suntem pe locul 8 la trupele de Cluj (in stanga menu-ului se vad cele doua ""sectiuni"", Bucuresti si Cluj). Ajutati-ne sa mergem mai departe cu un ""like"". Va ',0
'Ca sa beneficiezi de o consultatie la doctorita Silvia Firicel de la Spitalul de psihiatrie...\nAlin Popa, patronul Edy Logistics, a murit intr-un accident rutier\nAlin Popa , patronul firmei de transporturi Edy Logistics , a murit in urma cu putin timp in ',0
'Masterclass-uri si dezbateri la TIFF. In Piata Unirii continua seria intalnirilor TIFF Lounge\nProducatorul catorva dintre filmele lui Stanley Kubrick - Jan Harlan, celebrul critic de film Michel Ciment, cineastul thailandez Pen-Ek Ratanaruang, producatoar',0
'Lexus este masina oficiala in cadrul training-ului certificat Marketing 3.0, sustinut de Prof. Philip Kotler pe 1 Iunie, la Ateneul Roman. In baza unui parteneriat, Lexus Romania pune la dispozitia ""parintelui marketingului"" un automobil Lexus RX 450h, do',0
'http://apps.facebook.com/ursusevolution/?trupa=130 \nhttp://apps.facebook.com/ursusevolution/?trupa=130 \nVOTEAZA ""AQUILA"" PENTRU URSUS EVOLUTION:\nhttps://apps.facebook.com/ursusevolution/?trupa=130',0
'Hei Elefanilor,remember this?Vreti sa ne vedeti la URSUS EVOLUTION si in acest an?Trompa Sus atunci si invatati... http://t.co/pHPrmAg8',0
'http://www.facebook.com/ursusromania Les Elephants Bizarres @ URSUS Evolution Iasi Interviu realizat de Bogdan Serban URSUS Evolution - http://www.ursus.ro/e... \n Interviu Les Elephants Bizarres @ URSUS Evolution \nHei Elefanilor,remember this?Vreti sa ne ',0
'In fiecare an, TIFF reuneste la Cluj, timp de 10 zile, cele mai importante nume ale cinema-ului romanesc, alaturi de cineasti, actori, producatori, distribuitori si critici de film straini.La editia cu numarul 11, care debuteaza vineri, 1 iunie, Festivalu',0
'Alternosfera @ Guerrilive Radio Session\nLuni seara am consumat rock. Am consumat rock alternativ la Guerrilive Radio Session, emisiune moderata de Bogdan Serban. A fost randul baietilor de la Alternosfera sa ne cante si sa ne incante cu\nsound-ul lor inco',0
'http://apps.facebook.com/ursusevolution/?trupa=66 \nUrsus Evolution \nVotati si voi o trupa pentru Ursus Evolution. Se cheama Masked Toys si sotul meu ii stie de cind erau atitica. Eu i-am cunoscut de-abia dupa ce au crescut si s-au ingrasat. Hai, ca-i o ca',0
'Ursus este regele berii in Romania si liderul segmentului premium de pe piata locala. \n http://ursus.ro/evolution/program/3/ \nURSUS - Regele berii in Romania \nNEWS! STEELBORN LA URSUS EVOLUTION, BRASOV 28 IULIE',0
'Friday, June 29 at 9:50pm I Like Cluj Evenimente shared an event: VAMA @ Ursus Evolution - Cluj, Romania. \n http://www.facebook.com/events/397426596963131/ \nVAMA @ Ursus Evolution - Cluj, Romania',0
'http://apps.facebook.com/ursusevolution/?trupa=130 \nhttp://apps.facebook.com/ursusevolution/?trupa=130 \nVOTEZA ""AQUILA"" PENTRU URSUS EVOLUTION:\nhttps://apps.facebook.com/ursusevolution/?trupa=130',0
'http://apps.facebook.com/ursusevolution/?trupa=130 \nhttp://apps.facebook.com/ursusevolution/?trupa=130 \nVOTEZA ""AQUILA"" PENTRU URSUS EVOLUTION:\nhttps://apps.facebook.com/ursusevolution/?trupa=130',0
'VOTEZA ""AQUILA"" PENTRU URSUS EVOLUTION:\nhttps://apps.facebook.com/ursusevolution/?trupa=130',0
'http://apps.facebook.com/ursusevolution/?trupa=130 \nhttp://apps.facebook.com/ursusevolution/?trupa=130 \nVOTEZA ""AQUILA"" PENTRU URSUS EVOLUTION:\nhttps://apps.facebook.com/ursusevolution/?trupa=130',0
'http://apps.facebook.com/ursusevolution/?trupa=130 \nhttp://apps.facebook.com/ursusevolution/?trupa=130 \nVOTEZA ""AQUILA"" PENTRU URSUS EVOLUTION:\nhttps://apps.facebook.com/ursusevolution/?trupa=130',0
'http://www.facebook.com/ursusromania Concert Trei Parale @ GuerriLIVE Radio Session prezentat de URSUS Evolution http://www.ursus.ro/ http://www.twitter.com/... trei parale shared a link. \n Concert Trei Parale @ GuerriLIVE Radio Session 2/2',0
'Cu doua clickuri pe puteti ajuta sa urcam pe scena Ursus Evolution! http://t.co/LDKMGSYI',0
'http://apps.facebook.com/ursusevolution/?trupa=53 \nhttp://apps.facebook.com/ursusevolution/?trupa=53 \nhttp://apps.facebook.com/ursusevolution/?trupa=53 Va rugam sa ne sustineti cu un vot la acest link, pentru ca singura trupa metal din top 5 cele mai vota',0
'http://apps.facebook.com/ursusevolution/?trupa=53 \nhttp://apps.facebook.com/ursusevolution/?trupa=53 \nhttp://apps.facebook.com/ursusevolution/?trupa=53 Va rugam sa ne sustineti cu un vot la acest link, pentru ca singura trupa metal din top 5 cele mai vota',0
'http://www.facebook.com/ursusromania Reclama URSUS Evolution 2012 - Suie Paparude & Adi Despot http://www.ursus.ro/ http://www.twitter.com/ursusromania \n Reclama URSUS Evolution 2012 - Suie Paparude & Adi Despot \nhttp://www.youtube.com/watch?v=eA5vQ1h4KWo',0
'Maximum Rock Magazin, S.C. Promusic Prod. S.R.L. \n http://www.maximumrock.ro/stiri_Changing_Skins_paraseste_competitia_Ursus_Evolution.php \nMaximum Rock Magazin \nChanging Skins paraseste competitia Ursus Evolution:\nhttp://www.maximumrock.ro/stiri_Changing',0
'Voteaza FusionCore in cadrul concursului Ursus Evolution si da mai departe mesajul daca vrei sa ne vezi pe scena... http://t.co/kLglytGE',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'http://apps.facebook.com/ursusevolution/?trupa=92 \nhttp://apps.facebook.com/ursusevolution/?trupa=92 \nFormatia Antarctica isi doreste sa sustina o reprezentatie live in cadrul Ursus Evolution Bucuresti. Pentru ca acest vis al nostru sa se indeplineasca, a',0
'Votati Maya la Ursus Evolution! Multumim!\nhttps://t.co/Mefe87A7 http://t.co/j9cMSVUk',0
'http://apps.facebook.com/ursusevolution/?trupa=63 \nUrsus Evolution \nVotati Maya la Ursus Evolution! Multumim!\nhttps://apps.facebook.com/ursusevolution/?trupa=63',0
'Parazitii s-au apucat de advertising.\nUrsus Evolution a lansat zilele astea un clip cu Parazitii si Adi Despot.',0
'http://apps.facebook.com/ursusevolution/?trupa=58 \nUrsus Evolution \nBuna seara :) scuze pentru mesajul postat pe wall\'ul dumneavoastra:P\nAvem nevoie de cat mai multe voturi pentru ca RPK sa ajunga pe scena festivalului Ursus Evolution 2012 , http://apps.f',0
'http://apps.facebook.com/ursusevolution/?trupa=58 \nUrsus Evolution \nBuna seara :) scuze pentru mesajul postat pe wall\'ul dumneavoastra:P\nAvem nevoie de cat mai multe voturi pentru ca RPK sa ajunga pe scena festivalului Ursus Evolution 2012 , http://apps.f',0
'Breaking News!! \nIn Iunie incepem turneul Ursus Evolution. Vom fi pe 16 Iunie la Bucuresti, pe 30 Iunie la Cluj,... http://t.co/B0riFY1E',0
'http://www.facebook.com/ursusromania Reclama URSUS Evolution 2012 - Parazitii & Adi Despot http://www.ursus.ro/ http://www.twitter.com/ursusromania \n Reclama URSUS Evolution 2012 - Parazitii & Adi Despot \nBreaking News!! \nIn Iunie incepem turneul Ursus Ev',0
'Gala de deschidere a celei de-a XI-a editii a Festivalului International de Film Transilvania va avea loc pe 1 iunie in Piata Unirii din Cluj-Napoca la Ursus Open Air, incepand cu ora 20:45.\nCu aceasta ocazie, la 110 ani de la prima sa proiectie, capodope',0
'Acasa Companii Gala Societatii Civile si-a desemnat castigatorii\nGala Societatii Civile si-a desemnat castigatorii\n29 mai 2012: In cadrul celei de-a zecea editii a Galei Societatii Civile, care a avut loc in data de 28 mai, la Opera Nationala Bucuresti, a',0
'Restaurant central capacitate 50 + 80 terasa, cu un desing modern. Pizzerie, capacitate 70+50 terasa; Patiserie & Brutarie. Toate autorizatile la zi, fara datori la stat si furnizori. Contracte neg. cu Pepsi si Ursus Toate trei spatii sunt in chirie cu co',0
'Ca si anul trecut, continui postarea despre miscarea Hip-Hop din cadrul Ursus Evolution. Daca anul trecut au cantat Parazitii, Grasu Xxl, Guess Who (insotit de Griffo si baietii de la Agresiv: Vlad si Mitza) dar si Puya, anul acesta se schimba putin treab',0
'http://apps.facebook.com/ursusevolution/?trupa=128 \nUrsus Evolution \nlet\'s support this great band http://apps.facebook.com/ursusevolution/?trupa=128',0
'http://apps.facebook.com/ursusevolution/?trupa=53 Va rugam sa ne sustineti cu un vot la acest link, pentru ca singura trupa metal din top 5 cele mai votate trupe pentru scena clujeana Ursus Evolution, sa se mentina acolo pana la incheierea votarii! Daca c',0
'home Printuri Pilsner Beer - Joseph From Pilsen\nPilsner Beer - Joseph From Pilsen\nChief Creative Officer: Marcin Mroszczak\nCreative Director: Zuzanna Duchniewska, Maciej Waligora\nCopywriter: Katarzyna Dudek\nArt Director: Maksym Matuszewski\nPhotographer: A',0
'home Printuri Pilsner Beer - General Vladimir\nPilsner Beer - General Vladimir\nChief Creative Officer: Marcin Mroszczak\nCreative Director: Zuzanna Duchniewska, Maciej Waligora\nCopywriter: Katarzyna Dudek\nArt Director: Maksym Matuszewski\nPhotographer: Andrz',0
'http://apps.facebook.com/ursusevolution/?trupa=53 \nhttp://apps.facebook.com/ursusevolution/?trupa=53 \nhttp://apps.facebook.com/ursusevolution/?trupa=53 Va rugam sa ne sustineti cu un vot la acest link, pentru ca singura trupa metal din top 5 cele mai vota',0
'In studiourile Radio Guerrilla in cadrul emisiuni moderate de Bogdan Serban   GuerriLIVE Radio Session a avut loc live concertul trupei Alternosfera. Multumim celor de la 2activePR pentru invitatie si celor de la Ursus pentru consumatie. Articol redactat ',0
'http://apps.facebook.com/ursusevolution/?trupa=58 \nUrsus Evolution \n:) Buna ziua :P avem nevoie de cat mai multe voturi pentru ca RPK sa ajunga pe scena festivalului Ursus Evolution 2012 ,  http://apps.facebook.com/ursusevolution/?trupa=58 \nCLIK LINK VOTE',0
'http://apps.facebook.com/ursusevolution/?trupa=51 \nhttp://apps.facebook.com/ursusevolution/?trupa=51 \nVotati Ultimu\' Nivel la Ursus Evolution!\nMultumim.\nshare? :)\n\nhttp://apps.facebook.com/ursusevolution/?trupa=51',0
'http://apps.facebook.com/ursusevolution/?trupa=41 \nUrsus Evolution \nDaca vrei sa ajuti trupa ZadaR voteaza-ne te rog aici :https://apps.facebook.com/ursusevolution/?trupa=41 \nMULTUMIM..BRUSCK !!!!\ncer mult ?\nma poti refuza ??? de ziua mea ??? :)))\nhai no ',0
'http://www.facebook.com/ursusromania Reclama URSUS Evolution 2012 - Parazitii & Adi Despot http://www.ursus.ro/ http://www.twitter.com/ursusromania Raku shared a link. \n Reclama URSUS Evolution 2012 - Parazitii & Adi Despot',0
'Dcaca vrei ca Adverss si Black Sheep sa castige un loc pe scena Ursus Evolution, atunci voteaza-i aici:... http://t.co/1VGMHkvt',0
'Dcaca vrei ca Adverss si Black Sheep sa castige un loc pe scena Ursus Evolution, atunci voteaza-i aici: http://apps.facebook.com/ursusevolution/?trupa=118',0
'Daca vrei ca Adverss si Black Sheep sa castige un loc pe scena Ursus Evolution voteaza-i aici: http://t.co/gBdAwtHy',0
'RT @flaviagiurgiu: Pazea! La Beraria Ursus am batut recordul! Astept de 40 minute dupa o apa! Yey :/',0
'Pazea! La Beraria Ursus am batut recordul! Astept de 40 minute dupa o apa! Yey :/',1
'Emmanuel este intern Universal Music Romania, membru al trupei Backstage Hero si il votam in competitia URSUS Evolution 2012: http://bit.ly/LOKrE7!\n\nVoteaza si tu!',0
'http://apps.facebook.com/ursusevolution/?trupa=50 \nUrsus Evolution \nWho ever can\'t wait until the album release, vote!\nhttp://apps.facebook.com/ursusevolution/?trupa=50',0
