@relation 'TreeWorks'
@attribute Text string
@attribute opinion {0,1}
@data
'Independent de discutiile cu UPC privind o eventuala preluare a operatiunilor din Romania, RCS&RDS va fi si in anul 2012 in centrul atentiei in conditiile in care operatorul are in fata mai multe evenimente cheie, de care va depinde puternic evolutia sa i',1
'Anul 2012 se anunta unul plin de evenimente pe piata telecom din Romania, cu o valoare de aproape patru miliarde de euro pe an: mai multe fuziuni / achizitii sunt in faza de discutii / negociere iar licitatia pentru licentele de telefonie mobila care va a',1
'Anul 2012 se anunta unul plin de evenimente pe piata telecom din Romania, cu o valoare de aproape patru miliarde de euro pe an: mai multe fuziuni / achizitii sunt in faza de discutii / negociere iar licitatia pentru licentele de t...',1
'Independent de discutiile cu UPC privind o eventuala preluare a operatiunilor din Romania, RCS&RDS va fi si in anul 2012 in centrul atentiei in conditiile in care operatorul are in fata mai multe evenimente cheie, de care va depin...',1
'RT @HalfMartian: SonyMusicCentral SME/NRB Catalog 13112 - Christina Aguilera, ""Love Your Body,"" UPC - 88697809902 - via RCA Records Label',0
'Tumblr in continuare nu merge celor de pe UPC',1
'emit amindoua, numai ca nu stiu ce cablisti transmit RTV (Ghita).  Stiu ca UPC-ul il prelua.',0
'Urmatorul material video mi s-a parut foarte interesant. Cat de documentat este, nu stiu. Apare pe canalul WeAreUPC, care, da, are legatura cu UPC, companie prezenta si in Romania. Aflam cand a aparut televiziunea, cum au evoluat costurile (de aceea exist',0
'Intr-o singura luna, numarul de operatori de televiziune prin satelit s-a redus de la cinci la trei, dupa ce Romtelecom a inghitit Boom TV si AKTA  Citeste articolul complet',0
'@piticu21 oare cum pleaca alea de la upc ?',0
'RT @lucianmarin: De fiecare dată cei de la UPC mă întreabă ce sistem de operare am pe laptop. Se uită la el de parcă văd un OZN. Încă es ...',0
'RT @lucianmarin: De fiecare dată cei de la UPC mă întreabă ce sistem de operare am pe laptop. Se uită la el de parcă văd un OZN. Încă es ...',1
'Siamezele nascute ieri la Spitalul Judetean Arges sunt lipite in zona ficatului, dar au inimi separate.\nStarea de sanatate a siamezelor nascute la Pitesti si internate de urgenta la Spitalul de Copii ""Grigore Alexandrescu"" din capitala este stabila, au an',0
'De fiecare dată cei de la UPC mă întreabă ce sistem de operare am pe laptop. Se uită la el de parcă văd un OZN. Încă este ""cool"" să ai Mac.',0
'Vezi la Erdeyesh, astia-s de departe cei mai buni pe Internet - raport calitate/pret. Greco-romanii sunt primii, intr-adevar, pe telefonie (fixa), dar in materie de TV lasa de dorit, iar clicknetu  ala al lor nu-l recomand sub nici o forma. Dar acum, na, ',1
' Intr-un interviu acordat Alfa Omega TV am vorbit despre demersurile ce vrem sa le intreprindem in Suceava pentru ca retelele de cablu locale sa aiba in grila lor de programe acest post de televiziune prezent pe lista must-carry  intocmita de Consiliul Na',0
'@makavelis @cosmintudoran Uite ce mi-au zis de la supportul Tumblr. http://t.co/HAAFSkbO  Le scriu si astora de la UPC.',0
'Eu RT @piticu21: cine are upc la televizor?',0
'cine are upc la televizor?',0
'cine are upc la televizor?',0
'\nIndata mai trece un an. Ajungem si in 2012 si daca nu mierlim cu toti asa cum au prevazut Mayasii, mai imbatranim putin. Mie mi-e groaza cand stiu ca se apropie noul an doar din cauza asta. Ca mai adaug o unitate la varsta. Ca vad cum se tot strica oame',0
'Mi-a placut de la bun inceput, de cand a triluit Summertime in auditii la Vocea Romaniei. A doua zi la birou am tinut interpretarea lui pe repeat, in casti, cateva ore.\n\n\nMai apoi, la editiile la care am asistat live in studiourile de la Buftea, vocea lui',0
'Mi-#apicat netul de mitnet si cablu de la upc acum 2 ore. De ce sunt astea 2 legate?',1
'@makavelis Nu UPC-u şi-a revenit, mai degrabă?',0
'Reclama UPC si agenti inculti in IT ai UPC-ului http://t.co/jC9bG6yw',1
'nu stiu daca upc difuzeaza antena 2 dar rds nu o face si ar trebui sa facem ceva pt ca rai da buni e una dintre putinele emisiuni cu bun simt frumoasa si interesante...haideti sa facem ceva',0
'UPC si Romtelecom au aceasi oferta de servicii la acelasi pret. Sunt curios cine s-a luat dupa cine.',0
'draga UPC, lasa-ne si pe noi sa vedem Tumblr @UPC_info',0
'@The_Dorian eu is pe UPC',0
'@aiurea @makavelis @cosmintudoran Sunteti pe UPC?',0
'Platforma www.povesteakindersurprise.ro este o calatorie pe taramul Povestii Kinder Surprise pusa in scena de HyperActive. Conceputa sub forma unei carti digitale pentru copii, presarata din belsug cu ilustratii, grafica 3D si animatie pe masura, platform',0
'Hanna Bota este autoarea cartii ""Ultimul canibal"". A plecat pe la papuasii si malgasii aia din Paficic si a locuit in colibe fara parchet laminat, incalzire prin pardoseala si UPC cu 999 de canale.\nAm cunoscut-o pe Hanna la 11even, unde i-am smuls public ',0
'Cunoscut sub numele ""Cocoa Plan"", Nestle desfasoara un proiect de  plantare si replantare a plantelor de cacao in mai multe tari din toata  lumea. Un mega-proiect administrat de fermieri, in mod sustenabil.Rezultatele?  12 milioane de arbori de cacao plan',0
'Emisiunea de pe canalul The Money a fost bruiata pana la intrerupere in unele puncte din tara..... Mai mare rusinea pe cei de la upc....',1
'Emisiunea de pe canalul The Money a fost bruiata pana la intrerupere in unele puncte din tara..... Mai mare rusinea pe cei de la upc....',1
'nici ca Craciun nu ma lasa in pace aia de la UPC',1
'Vážený kliente, prosím v příloze nalezněte informace týkající se úpravy všeobecných obchodních podmínek UPC Česká republika, a.s. Vaše UPC',0
'Focus Sat anunta lansarea noii oferte de toamna, care introduce o grila de programe TV extinsa si mai multe premiere pentru abonatii de televiziune prin satelit. Cu aceasta ocazie, Focus Sat lanseaza 3 canale HD si pachetul FilmBox, de care abonatii compa',0
'Zilele trecute, m-a rugat un prieten sa vad daca pot rezolva netul unui coleg de-al sau, la cel de-al 2-lea PC, un laptop Acer. Statea la casa, avea Internet de la UPC de vreo 4 ani, printr-un modem Atlanta, un router RPC , ambele date de UPC. Mi s-a paru',0
'Salut,trebuie sa imi cumpar un router si am nevoie de cateva recomandari .am internet de la UPC [60mbps]din ce am vazut eu pe emag l-as alege pe acestalaptopul o sa fie folosit cam la 10m distanta de locul in care o sa pun routerul[nu prea conteaza]Se con',0
'Acum contractul e pe perioada nedeterminata, merge din luna-n luna, il reziliaza usor.\n\nAsta cu sportu  o zice toata lumea. Da  ce zici de cele 2-4 canale Discovery + 2 de National, History, Travel, care la UPC acum 3-4 ani le luai doar daca aveai pache',0
'este foarte simpla prb ... daca prietenul are hartiile de  cand a venit tehnicianul pe baza lor poate rezilia contractul frumusel. daca nu le are ... sa se invete sa le pastreze/sa le ceara ... trebuie sa fi acoperit de harti. \n\ncat despre cat de cacat ',0
'Sa tot fie patru ani de cand ne tot intalnim pentru sesiuni de brainstorming, aici, la masoneria fagaraseana. Nu stie nimeni ca ne strangem de Craciun, Paste si zile de nastere pentru a stabili planul de cucerire a teritoriilor. Stii cum e sa pierzi totul',0
'@mihaibaboi UPC?',0
'Tehnicianul de la UPC http://t.co/ddhbVBpx',0
'UPC de la APC. Pentru un Craciun linistit http://t.co/T4DH2jHh',0
'Poate creste un business investind in sustenabilitate?\nCat valoreaza CSR-ul? Cat, beneficiile pe care le aduce?\nde Mircea Tomescu, Managing Director Graffiti PR\nCunoscut sub numele ""Cocoa Plan"", Nestle desfasoara un proiect de plantare si replantare a pla',1
'Salve Max !  Hmmmm.... eu m-am tinut tare de gatul lor pentru ca aveam aceleasi probleme . Le-am spus ca am renuntat la fostul UPC in favoarea lor (stiau asta baietii , verificasera ) iar acum voi renunta la ei  in favoarea altei oferte ! Aoleu ce s-au m-',0
'Despre Rosia Montana s-a vorbit mult si inca se va mai vorbi. Unii militeaza pentru inceperea exploatarii aurifere, altii vor conservarea patrimoniului ecologic si se opun proiectului minier. Subiectul nu este deloc nou si nici nu este unul care sa fi inc',0
'UPC de la APC. Pentru un Craciun linistit http://t.co/wLhCWWii via @mariusbalaban',0
'cine imi zice ce internet e mai bun in Bucuresti, Colentina.. RDS, Romtelecom sau UPC?',0
'Beneficiarii Serviciului pentru Protectia Persoanelor Varstnice si copiii Centrului de zi ,,Sf. Nicolae"" din cadrul Directia de Asistenta Sociala Comunitara Timisoara au primit din partea UPC Romania pachete consistente cuproduse alimentare si dulciuri. C',0
'UPC a împărțit cadouri copiilor și vârstnicilor http://t.co/5qK0NSdx',1
'UPC a impartit cadouri copiilor si varstnicilor\nBeneficiarii Serviciului pentru Protectia Persoanelor Varstnice si copiii Centrului de zi ,,Sf. Nicolae din cadrul Directia de Asistenta Sociala Comunitara Timisoara au primit din partea UPC Romania\npachete',1
'Gardens of the great country - Ireland   by Frank Cahill\nIreland has many gardens. The climate condition of Ireland is favorable for plants. There are number of public gardens as well as personal. Having a garden in houses are in fashion since Anglo Norma',0
'daca pica RDS_ul e cazul sa va faceti abonament la UPC ;)',0
'Dar de upc nu a-ti auzit???... ce numai rds exista schimbati-va in alta parte sa vedem atunci rds ce o sa faca daca nu mai are clienti!!!',1
'pana la urma rds-ul a mai cumparat upc-ul? sau o sa apeleze la varianta clasica de a-l achizitiona printr-o firma mica din grup?',0
'Wrong Side of Salvation by Arcane Belief, released by Tate Music Group is available online for sale. (UPC 847726002501) \n http://www.tatepublishing.com/bookstore/book.php?w=847726002501 \nWrong Side of Salvation by Arcane Belief | UPC # 847726002501 | Tate',0
'Unde competitie nu e, nimic nu e! RCS-RDS are 7 milioane de clienti platitori. Din acest punct de vedere, e probabil cea mai mare companie  Citeste articolul complet',0
'Cred ca asta arata calitatea unei tari, felul in care este privita, tratata, discriminata, incriminata pe drept sau nedrept, luata ca atare. Ce are de facut un guvern? Ce poate face consumatorul-beneficiarul-clientul: adica Stapanul! (caci, sa fie clar!, ',0
'Unde competitie nu e, nimic nu e! RCS-RDS are 7 milioane de clienti platitori. Din acest punct de vedere, e probabil cea mai mare companie din Romania (nu si din punctul de vedere al profitului insa). Nu e de mirare ca tot RCS-RDS e si compania cu cele ma',0
'De azi mi-am m  rit viteza de net de la band   de 20mb la 120mb cic  . Am UPC dup   cum scrie   i in testul din stanga pentru c   RDS nu mai monteaz   la case, cel pu  in in Ploie  ti a  a este.     Viteze de peste 100mb implic     i o plac   de re  ea de',0
'UPC va oferi joi , 22 decembrie 2011, cadouri cu ocazia Craciunului, copiilor prezenti in P-ta Victoriei. Mosul le va asculta poeziile, colindele, cantecele si-i va rasplati pe copii cu cadouri din partea UPC. Mosul va fi prezent pe scena, inconjurat de c',1
'Moșul de la UPC oferă cadouri copiilor din Timișoara http://t.co/0HouMNYY',1
'Constantin Gheorghe esti un nesimtit de doi bani, care habar n-are de viata. Schimba pe UPC sau Dolce magarule, daca nu-ti convine! Ce ai cu ungurii (si) la faza asta? Mai baiatule esti cam dus cu pluta nu gluma ...',0
'Mosul de la UPC ofera cadouri copiilor din Timisoara\nUPC va oferi joi , 22 decembrie 2011, cadouri cu ocazia Craciunului, copiilor prezenti in P-ta Victoriei.\nMosul le va asculta poeziile, colindele, cantecele si-i va rasplati pe copii cu cadouri din part',1
'Netul de 120mb de la upc chiar merge! :)',1
'@DevelopersHell din modemul de la upc sa vin intr-unul si dupa din acela in urmatorul',0
'reclama e jenanta...nu vad de ce au amestecat lucrurile.... eu din fericire sunt la UPC si sunt multumita de ei...',1
'@copolovici Daca cei de la UPC o sa fie cumparati de catre RDS presimt ca vor avea un cadru legal pentru forumuri de warez & hacking',0
'mai,dar patimasi mai sunteti!!!!!!!!!!!!!!!! lasatii pe ei sa -si scoata ochii,nu merita sa va enervati ,schimbati operatorul, UPC-UL are toate Antenele in grila de baza,asa ca e simplu,schimbati operatorul de cablu,si totul va fi bine!!!!',1
'PFf, pai stai sa vezi la UPC ce distractie e acum, cel putin de cand a venit iarna.',1
'Concert ""Harry Tavitian & Friends""; la Constanta de Sfantul Andrei:  Harry Tavitian, Aida Tavitian, Anatoly Vapirov, Corneliu Stroe si Delia Pavlovici. Foto: ""Fiii Dobrogei"";\nInregistrari de la concertul ""Fiii Dobrogei: Harry Tavitian & Guests"" vor fi dif',0
'\nA fost un an bun pentru mine, a fost un an plin, a fost un an cu mult mai multe bune decat rele, a fost un an bun pentru (o parte din) bloggerii romani. Au aparut oameni noi in peisaj, au disparut oameni vechi din peisaj, s-a reglat tensiunea cu platile ',0
'home Insider Mircea Tomescu despre work-ul Graffiti PR in 2011\nMircea Tomescu despre work-ul Graffiti PR in 2011\nArticol de Mircea Tomescu publicat in data de 2011-12-20\nBranduri din portofoliul Graffiti PR active in 2011\nPetrom, Renault, UPC, British Ame',0
'Posturi scoase in 2010 - 2011 de RDS-RCS : GSP TV , Antena 2 , Euforia TV , AXN , AXN Crime , MTV , DIGI Film , Kiss TV , daca mai stiti va rog sa le scrieti aici ,doar de aceste posturi imi amintesc momentan , daca mai cumparau si UPC-ul sunt sigur ca ma',0
'foarte interesanta campania, nimic de zis. nu insa si serviciile. am iptv de la rtc de vreo 9 luni. de vreo 6 nu mai merge cum trebuie (a se citi se strica des) si n-am primit de la ei inca o solutie permanenta. mai mult daca vrei sa comunici cumva cu org',0
'Cucu bau ..gata au instalat upc\'ul!!am net',1
'De ceva timp ma gandesc sa imi iau un UPC pentru protecjarea PC-ului. In liceu un coleg a invocat ca motiv pentru ca nu isi adusese tema la informatica, faptul ca a avut o pana de curent si i s-a sters programul la care lucrase. Profesoara in acel moment ',1
'Digital Cable Systems va fuziona cu Dial Telecom si Intercomtranzit\nDigital Cable Systems (DCS), unul dintre cei mai mari jucatori de pe piata locala de cablu TV - controlat de fondul american de investitii AIG -, va fuziona cu alte doua societati care au',1
'Are cineva abomentul nou de net 60mb de la upc? Cica nu merge filelist pe el, deja restrictii la piraterii de la provider? Sugestii?',0
'Ce sa mai spun de Galati, arata ca dupa bombardament. Strazile sunt murdare, oamenii grabiti si rai. Nu se simte deloc ca vine Craciunul. Ahhh, maine sa iau bradutul sa il duc la munca pentru ca astia de la UPC nu au avut bani sa faca ceva sa arate si mag',1
'Se pare ca Upc-ul mi-a scos Vh1 din abonament.E grav, asta e tot ce pot sa spun',1
'Clientii UPC au acces la cea mai mare grila de canale HD din Romania, si in premiera pot experimenta primul canal exclusiv 3D, High TV. Prin lansarea noului pachet FilmBox si a canalului High TV, grila UPC se extinde si ajunge acum la 13 canale HD. Pachet',1
'@Andreiztm daca nu merge imi pun pe automatic sa-si ia DNS-ul de la UPC..',0
'Incercam si eu sa ma bucur in ac. glorioasa dimineata de iaurtul meu Müller cu stelute :D cnd aprind televizorul si GHICI ce? MUIE UPC ep3!',1
'Nu stiu ce as fi facut cu netul, dar nu\'l am si ma enerveaza .... Muie upc!',1
'@_cheg @Cage_opc @Saynotocage @Falkor007 eu ... Ma iubesc cu UPCul iar n\'am net. Muie muie muie muie UPC',1
'\nDe cateva zile, as putea sa spun chiar o saptamana si ceva am o intrebare care ma framanta rau de tot! Mai bine zis o dilema. Ce as putea sa fac cu 83 de lei?Ma gandeam sa fac o lista si azi am zis ca e momentul potrivit sa pun cap la cap toate cele cat',0
'\n Craiova. Copil decedat din cauza neglijentei parintilor.\n\nParintii micutului de 5 ani au uitat, timp de 6 ore, sistemul audio pornit pe colindele lui Stefan Hrusca.\nEchipajul SMURD sosit la fata locului a declarat: ""La venirea noastra copilul era deja d',0
'RDS e o companie care vrea sa monopolizeze toata Romania. Vor sa cumpere si UPC, sa aiba monopol si atunci sa faca ce vor cu clientii, acestia ne mai avand ce sa faca.',0
'De ceva vreme, prin oras se vorbeste tot mai insistent despre Muntenia TV. Nu pentru a comenta, insa, vreo stire sau emisiune difuzata de postul care acum - cel putin oficial - nu se mai stie al cui este, ci pentru situatia de-a dreptul dramatica in care ',0
'upc e cu voi , inca ne mai bucuram de frumoasele emisiuni :0',1
'VREAU ANTENA 2 !!!!!!!!!!!!.....sunt din jud Alba si nu va mai receptionez :( si nici nu putem schimba operatorul de cablu cu  UPC deoarece suntem la tara si este singura modalitate de a va vedea..asa ca va rugam faceti ceva..nu vreau sa ma gandesc ca la ',0
'Ca sa iti bagi DOLCE TREBUIE SA ITI BAGI FIX....SA PLATESTI O GRAMADA....LA UPC TOT LA FEL.,.TOT DIGI E CEL MAI BUN..cel mai ieftin abonament...am avut 4 antene..dolce,utv,focus si digi,..si am ramas la digi.,.',0
'Salut Mihai ! Eu sunt la UPC si nu am probleme cu antena 2 ..  se vede perfect!!',1
'Am avut si dolce si upc....e o porcarie,..scot si aia posturi in prostie...',1
'HyperActive i-a provocat pe utilizatorii de Facebook s #259; porneasc #259; in c #259;utare de antichit #259; #355;i prin intermediul unei aplica #355;ii speciale: Colec #355;ionarul. \n \n Initiativa are',1
'la curtea de arges cu upc merge ,este ok.sunteti cei mai buni...cristiana arges',1
'abonati-va la UPC :))',1
'Extras din procesul verbal al sedintei de miercuri, 14 decembrie 2011, ora 10.00.\nSedinta s-a desfasurat in prezenta urmatorilor membri ai Consiliului: Rasvan Popescu, Ioan Onisei, Narcisa Iorga, Mihai Malaimare, Gelu Trandafir, Cristina Trepcea, Attila S',0
'RETINETI !\n\nDragos Tanase  \nDirector General Rosia Montana Gold Corporation S.A.\n\nDragos Tanase conduce compania Rosia Montana Gold Corporation din februarie 2008, venind de la cel mai mare operator de comunicatii prin cablu din Romania, UPC. La UPC, Drag',0
'cu netu\' de la UPC simti ca esti in alta tara, in Spania de exemplu http://t.co/sILCHmLT',0
'""FRUMOSII SUPERBI AI NATIEI ROMANE !""- Ca sa-l parafrazez pe Fanus Neagu , asta e , valoarea iese la lumina acum ca si atunci , sper din toata inima sa intre si-n grila UPC noul post ""Nasul TV"" ! Sa fie-ntr-un ceas bun !',0
'Clipul e realizat pentru UPC (nu, nu cel din Romania), dar prezinta informatii utile daca vreti sa stiti de unde a plecat televiziunea si unde a ajuns.\n\nCiteste si:Reclama pentru Canal+: The BearCateva informatii despre FacebookRebeca Black, cu si fara ef',0
'Wrong Side of Salvation by Arcane Belief, released by Tate Music Group is available online for sale. (UPC 847726002501) \n http://www.tatepublishing.com/bookstore/book.php?w=847726002501 \nWrong Side of Salvation by Arcane Belief | UPC # 847726002501 | Tate',0
'Compania Romtelecom, controlata de grupurile OTE (Grecia) si Deutsche Telekom (Germania), a castigat in aproape doi ani de razboi dur pentru clienti cu rivali ca UPC trei procente din piata locala de servicii de internet fix, arata un calcul al ZF bazat p',0
'Compania Romtelecom, controlata de grupurile OTE (Grecia) si Deutsche Telekom (Germania), a castigat in aproape doi ani de razboi dur pentru clienti cu rivali ca UPC trei procente din piata locala de\nservicii de internet fix, arata un calcul al ZF bazat ',0
'Go to UPC ! :)',1
'Degeaba ii amendeaza! La Ploiesti au scos si CineStar, ActionStar, ComedyStar, Antena2, iar pachetul HBO este fara Cinemax2. Ei spun ca ""pachetul"" CineStar nu mai emite deloc, dar am prieteni care sunt abonati UPC si au in continuare pachetul CineStar!',0
'daca RDS.. nu ar avea DigiSport-urile ar fi un mare fas. UPC si Romtelecom au cu ce se lauda,grila variata, nu toate starvurile de televiziuni',0
'@andrici_cezar da. Dar UPC poate nu au probleme de routare astfel încât să nu poţi intra pe reţeaua lor dintr-o altă reţea',0
'@LucicX Nici UPC nu-i mai breaz.. trebuia sa vina de 2 saptamani sa-mi puna net nou.. si inca spun ca nu au primit modeme noi.. :|',1
'Televiziunea nationala Travel Mix a primit  luni, 12 decembrie 2011, premiul ""Proiectul anului 2011"" - categoria mass-media, in cadrul evenimentului dedicat performantei in turism: Gala Travel Advisor 2011. \nGala Travel Advisor Media a fost un eveniment d',0
'Televiziunea nationala Travel Mix a primit luni, 12 decembrie 2011, premiul  Proiectul anului 2011  - categoria mass-media,\nin cadrul evenimentului dedicat performantei in turism: Gala Travel Advisor 2011.\n\n\nGala Travel Advisor Media a fost un evenime',0
'Televiziunea nationala Travel Mix a primit luni, 12 decembrie 2011, premiul ""Proiectul anului 2011"" - categoria mass-media, in cadrul evenimentului dedicat performantei in turism: Gala Travel Advisor 2011.Gala Travel Advisor Media a fost un eveniment dedi',0
'Eu sunt la UPC si venise unu la usa insistent(saracu n-avea nici o vina, vroia sa faca si el un ban) sa montez RDS daca vreau ca etc-uri. L-am refuzat politicos ca-mi era sila: reziliaza contractul, du-te cu mediaboxul, mai du-te odata ca poate duduia n-a',0
'71% din piata locala de internet fix este in mainile a doi jucatori: RCS RDS si Romtelecom\nLa jumatatea anului 2011 peste 70% din numarul total de conexiuni la internet fix din Romania se aflau in mainile a doar doua companii: RCS&amp;RDS si Romtelecom, a',0
'Greenlee AD-108 Uci Adapter - Din 47256 : UPC # 60697: - SOC and UCI http://t.co/AWpVfCHo',0
'Wrong Side of Salvation by Arcane Belief, released by Tate Music Group is available online for sale. (UPC 847726002501) \n http://www.tatepublishing.com/bookstore/book.php?w=847726002501 \nWrong Side of Salvation by Arcane Belief | UPC # 847726002501 | Tate',0
'Operatorul de cablu TV american Liberty Global, controlat de miliardarul John Malone (foto), este aproape de a primi acordul autoritatilor de reglementare din Germania pentru achizitia gigantica de peste 3 mld. euro a rivalilor Kabel Baden-Wuerttemberg Gm',0
'Operatorul de cablu TV american Liberty Global, controlat de miliardarul John Malone (foto), este aproape de a primi acordul autoritatilor de reglementare din Germania pentru achizitia gigantica de peste 3 mld. euro a rivalilor Kabel Baden-Wuerttemberg Gm',0
'Operatorul de cablu TV american Liberty Global, controlat de miliardarul John Malone (foto), este aproape de a primi acordul autoritatilor de reglementare din Germania pentru achizitia gigantica de peste 3 mld. euro a rivalilor Ka...',0
'Eu nu stiu cu bloggeri mari, bloggeri mici.. bloggeri vechi, bloggeri noi. Daca ar fi sa luam asa eu sunt veche, dar mica. Dar cine a zis ca vreau sa fiu mare. In schimb, in ultimele doua luni am facut un experiment cu privire la frecventa si stil, sa vad',0
'#vocearomaniei Horia canta despre RDS pardon UPC',0
'se uita la programele UPC, DISNEY',0
'Digital.IQads - http://www.facebook.com/Digital.IQads HyperActive a creat pentru UPC aplicatia ""Colectionarul"" prin intermediul careia utilizatorii au \n http://digital.iqads.ro/a_20147 \nAplicatia ""Colectionarul"" a adus 15.000 de fani pe pagina de Facebook',1
'Din Money Express, despre cum ne stocam arhivele, o reactie intirziata dupa o discutie utila cu blogari, seful Bibliotecii Academiei si alti invitati la Noaptea bibliotecilor, acum citeva saptamini.  Daca tot vrem arhive si daca tot a murit presa clasica,',0
'home Stiri din .ro Aplicatia ""Colectionarul"" dezvoltata de HyperActive a adus 15.000 de fani pe pagina de Facebook UPC\nAplicatia ""Colectionarul"" dezvoltata de HyperActive a adus 15.000 de fani pe pagina de Facebook UPC\nArticol de Anca Pantus publicat in d',1
'home Stiri din .ro Aplicatia ""Colectionarul"" dezvoltata de HyperActive a adus 15.000 de fani pe pagina de Facebook UPC\nAplicatia ""Colectionarul"" dezvoltata de HyperActive a adus 15.000 de fani pe pagina de Facebook UPC\nArticol de Anca Pantus publicat in d',1
'HyperActive i-a provocat pe utilizatorii de Facebook sa porneasca in cautare de antichitati prin intermediul unei aplicatii speciale: Colectionarul. Initiativa are ca sursa de inspiratie American Pickers (Pe urmele antichitatilor), serialul difuzat de His',1
'Ordinea de zi a sedintei de miercuri, 14 decembrie 2011, ora 10.00.\n1. Solicitari licente audiovizuale prin retele de comunicatii electronice si prin satelit:\nS.C. Free Studio SRL Sanpaul (Arad) pentru Like Music ;\nS.C. Somes SRL Dej pentru Agro TV ;\nS.C.',0
'HyperActive i-a provocat pe utilizatorii de Facebook sa porneasca in cautare de antichitati prin intermediul unei aplicatii speciale: Colectionarul. Initiativa are ca sursa de inspiratie American Pickers (Pe urmele antichitatilor),...',1
'HyperActive a dezvoltat aplicatia Colectionarul\nColectionarii si iubitorii de antichitati, utilizatori de Facebook, au fost provocati de catre HyperActive sa porneasca in cautare de obiecte antice prin intermediul unei aplicatii speciale:\nColectionarul. ',1
'Au primit ""Pachetul Suprem"" pe care sincer si eu il doresc.http://iarna.upc.ro/?utm_source=facebook.com/UPC.ro&utm_medium=Pachetul_Suprem&utm_content=tab_promotii&utm_campaign=Iarna_UPC',1
