@relation 'TreeWorks'
@attribute Text string
@attribute opinion {0,1}
@data
'Reclama UPC si agenti inculti in IT ai UPC-ului http://t.co/jC9bG6yw',1
'Emisiunea de pe canalul The Money a fost bruiata pana la intrerupere in unele puncte din tara..... Mai mare rusinea pe cei de la upc....',1
'Emisiunea de pe canalul The Money a fost bruiata pana la intrerupere in unele puncte din tara..... Mai mare rusinea pe cei de la upc....',1
'nici ca Craciun nu ma lasa in pace aia de la UPC',1
'Poate creste un business investind in sustenabilitate?\nCat valoreaza CSR-ul? Cat, beneficiile pe care le aduce?\nde Mircea Tomescu, Managing Director Graffiti PR\nCunoscut sub numele ""Cocoa Plan"", Nestle desfasoara un proiect de plantare si replantare a pla',0
'UPC a împărțit cadouri copiilor și vârstnicilor http://t.co/5qK0NSdx',0
'UPC a impartit cadouri copiilor si varstnicilor\nBeneficiarii Serviciului pentru Protectia Persoanelor Varstnice si copiii Centrului de zi ,,Sf. Nicolae din cadrul Directia de Asistenta Sociala Comunitara Timisoara au primit din partea UPC Romania\npachete',0
'Dar de upc nu a-ti auzit???... ce numai rds exista schimbati-va in alta parte sa vedem atunci rds ce o sa faca daca nu mai are clienti!!!',0
'UPC va oferi joi , 22 decembrie 2011, cadouri cu ocazia Craciunului, copiilor prezenti in P-ta Victoriei. Mosul le va asculta poeziile, colindele, cantecele si-i va rasplati pe copii cu cadouri din partea UPC. Mosul va fi prezent pe scena, inconjurat de c',0
'Moșul de la UPC oferă cadouri copiilor din Timișoara http://t.co/0HouMNYY',0
'Mosul de la UPC ofera cadouri copiilor din Timisoara\nUPC va oferi joi , 22 decembrie 2011, cadouri cu ocazia Craciunului, copiilor prezenti in P-ta Victoriei.\nMosul le va asculta poeziile, colindele, cantecele si-i va rasplati pe copii cu cadouri din part',0
'Netul de 120mb de la upc chiar merge! :)',0
'reclama e jenanta...nu vad de ce au amestecat lucrurile.... eu din fericire sunt la UPC si sunt multumita de ei...',0
'mai,dar patimasi mai sunteti!!!!!!!!!!!!!!!! lasatii pe ei sa -si scoata ochii,nu merita sa va enervati ,schimbati operatorul, UPC-UL are toate Antenele in grila de baza,asa ca e simplu,schimbati operatorul de cablu,si totul va fi bine!!!!',0
'PFf, pai stai sa vezi la UPC ce distractie e acum, cel putin de cand a venit iarna.',1
'Cucu bau ..gata au instalat upc\'ul!!am net',0
'De ceva timp ma gandesc sa imi iau un UPC pentru protecjarea PC-ului. In liceu un coleg a invocat ca motiv pentru ca nu isi adusese tema la informatica, faptul ca a avut o pana de curent si i s-a sters programul la care lucrase. Profesoara in acel moment ',0
'Digital Cable Systems va fuziona cu Dial Telecom si Intercomtranzit\nDigital Cable Systems (DCS), unul dintre cei mai mari jucatori de pe piata locala de cablu TV - controlat de fondul american de investitii AIG -, va fuziona cu alte doua societati care au',0
'Ce sa mai spun de Galati, arata ca dupa bombardament. Strazile sunt murdare, oamenii grabiti si rai. Nu se simte deloc ca vine Craciunul. Ahhh, maine sa iau bradutul sa il duc la munca pentru ca astia de la UPC nu au avut bani sa faca ceva sa arate si mag',1
'Se pare ca Upc-ul mi-a scos Vh1 din abonament.E grav, asta e tot ce pot sa spun',1
'Clientii UPC au acces la cea mai mare grila de canale HD din Romania, si in premiera pot experimenta primul canal exclusiv 3D, High TV. Prin lansarea noului pachet FilmBox si a canalului High TV, grila UPC se extinde si ajunge acum la 13 canale HD. Pachet',0
'Incercam si eu sa ma bucur in ac. glorioasa dimineata de iaurtul meu Müller cu stelute :D cnd aprind televizorul si GHICI ce? MUIE UPC ep3!',1
'Nu stiu ce as fi facut cu netul, dar nu\'l am si ma enerveaza .... Muie upc!',1
'@_cheg @Cage_opc @Saynotocage @Falkor007 eu ... Ma iubesc cu UPCul iar n\'am net. Muie muie muie muie UPC',1
'upc e cu voi , inca ne mai bucuram de frumoasele emisiuni :0',0
'Salut Mihai ! Eu sunt la UPC si nu am probleme cu antena 2 ..  se vede perfect!!',0
'Am avut si dolce si upc....e o porcarie,..scot si aia posturi in prostie...',1
'HyperActive i-a provocat pe utilizatorii de Facebook s #259; porneasc #259; in c #259;utare de antichit #259; #355;i prin intermediul unei aplica #355;ii speciale: Colec #355;ionarul. \n \n Initiativa are',0
'la curtea de arges cu upc merge ,este ok.sunteti cei mai buni...cristiana arges',0
'abonati-va la UPC :))',0
'Go to UPC ! :)',0
'@LucicX Nici UPC nu-i mai breaz.. trebuia sa vina de 2 saptamani sa-mi puna net nou.. si inca spun ca nu au primit modeme noi.. :|',1
'Digital.IQads - http://www.facebook.com/Digital.IQads HyperActive a creat pentru UPC aplicatia ""Colectionarul"" prin intermediul careia utilizatorii au \n http://digital.iqads.ro/a_20147 \nAplicatia ""Colectionarul"" a adus 15.000 de fani pe pagina de Facebook',0
'home Stiri din .ro Aplicatia ""Colectionarul"" dezvoltata de HyperActive a adus 15.000 de fani pe pagina de Facebook UPC\nAplicatia ""Colectionarul"" dezvoltata de HyperActive a adus 15.000 de fani pe pagina de Facebook UPC\nArticol de Anca Pantus publicat in d',0
'home Stiri din .ro Aplicatia ""Colectionarul"" dezvoltata de HyperActive a adus 15.000 de fani pe pagina de Facebook UPC\nAplicatia ""Colectionarul"" dezvoltata de HyperActive a adus 15.000 de fani pe pagina de Facebook UPC\nArticol de Anca Pantus publicat in d',0
'HyperActive i-a provocat pe utilizatorii de Facebook sa porneasca in cautare de antichitati prin intermediul unei aplicatii speciale: Colectionarul. Initiativa are ca sursa de inspiratie American Pickers (Pe urmele antichitatilor), serialul difuzat de His',0
'HyperActive i-a provocat pe utilizatorii de Facebook sa porneasca in cautare de antichitati prin intermediul unei aplicatii speciale: Colectionarul. Initiativa are ca sursa de inspiratie American Pickers (Pe urmele antichitatilor),...',0
'HyperActive a dezvoltat aplicatia Colectionarul\nColectionarii si iubitorii de antichitati, utilizatori de Facebook, au fost provocati de catre HyperActive sa porneasca in cautare de obiecte antice prin intermediul unei aplicatii speciale:\nColectionarul. ',0
'Au primit ""Pachetul Suprem"" pe care sincer si eu il doresc.http://iarna.upc.ro/?utm_source=facebook.com/UPC.ro&utm_medium=Pachetul_Suprem&utm_content=tab_promotii&utm_campaign=Iarna_UPC',0
'Cum interesul pentru transmisiile 3D a crescut extrem de mult in ultimii ani, companiile de profil au insistat pe dezvoltarea acestui segment, existand in momentul de fata o oferta destul de bogata. Pentru moment, sunt disponibile in Europa opt astfel de ',0
'home Online Aplicatie Facebook UPC - Colectionarul (premii)\nAplicatie Facebook UPC - Colectionarul (premii)\nAccount Manager: Andrei Nistor\nAccount Executive: Ramona Stanciuc\nProject Manager: Razvan Scarlatescu\nPerformance Media Specialist: Mara Ababei\nFro',0
'home Online Aplicatie Facebook UPC - Colectionarul\nAplicatie Facebook UPC - Colectionarul\nAccount Manager: Andrei Nistor\nAccount Executive: Ramona Stanciuc\nProject Manager: Razvan Scarlatescu\nPerformance Media Specialist: Mara Ababei\nFront-end developer: ',0
'Eu renuntasem la RDS dupa nenumarate probleme pe care le-am avut cu un net pe firma de la ei.  Asa ca acasa am UPC de muuulti ani, care desi a fost tot timpul mai scump, nu am ce sa le reprosez.  Mi-au crescut banda de net conform noilor lor abonamente an',0
'UPC Romania a lansat pentru clientii IMM promotia de toamna cu reduceri de pana la 42% pentru pachetele 4 Play. Noile[ PeScurt.ro ]',0
'RT @raluxa: un client fericit UPC http://twitpic.com/7r6brm',0
'RT @raluxa: un client fericit UPC http://t.co/gPwKtao9',0
'un client fericit UPC http://t.co/dNWDDlvG',0
'vai cat ma termina nervos UPC ca se joaca cu nervii mei in punctul culminant #vocearomaniei. Brenciu ce ziceai de concert live??',1
'@UPC I have no internet connection. Restarted router twice +hard reset. Got important online call at 9:30 today. I need it work by then',1
'macar am vazut ca ungurii au o reclama la UPC mai proasta ca ale noastre cu brenciu :)))',1
'e,daca nu aveti upc :)',0
'Sunt din Iasi si folosesc Upc ... Nu stiu dar nici la mine nu merge de pe la vreo 3.. pana azi pe la vreo 2 era ok..Si dintr-o data s-a oprit.. Am dat restart la pc de vreo 10 ori si tot nu mergea :(',1
'@OanaBratila Culmea :) UPC e chiar cel mai rapid ISP-ist pentru noi. http://t.co/TIim3aa6',0
'pacat ca nu pot sa fac un upload sa se vada ce viteza faina de 26.3Mbps (test efectuat pe speedtest.net ...de referinta si ptr UPC) la un abonament pentru internet la o viteza de 120Mbs ... si uite asa se apropie despartierea ...dupa 3 ani de facut reclam',1
'Eu o sa trec la RDS dar mai dureaza o perioada. Oricum,e o mare nesimtire faptu ca desi platim la UPC destul ei ne scot posturile cele mai bune. Acu m-au lasat cu Mynele tv si tarafu :|',1
'Mda nu pot vedea concertu pt ca cei de la UPC au scos music channel din grila de programe :| :((',1
'Da, se poate spune ca la o editie, unul dintre concurenti, indiferent din ce echipa face parte, a primit o melodie care nu-l avantajeaza si de aici gata: conspiratie, rea vointa, dorinta de a-l elimina mai usor! Face parte din \'regula jocului\' pana la urm',1
'Castiga o orga pt copii si alte premii: Castiga o orga copii In cadrul acestei campanii, UPC… http://t.co/Ti8FW72x',0
'ai gasesti pe UPC e mai bun ca RDS',0
'Mai bn la upc:)))',0
'Recunoasteti!Care ati taiat cablu de net? RT @OanaBratila Se pare ca, citez, ""EXACT"" in blocul meu sunt probleme cu semnalul UPC.',1
'Ii rog si eu frumos pe cei de la UPC sa dea drumul netului pe Campia Libertatii. De dimineata il astept, l-am cautat pana si in ghete...',1
'Iarna UPC - Traiesti azi tehnologia de maine! \n http://cadou.upc.ro/ \nUPC - voucher in valoare de 100 lei la orice comanda exclusiv online a Pachetului Cadou \nComanzi online Pachetul Cadou si ai un voucher in valoare de 100 lei! \nhttp://cadou.upc.ro/',0
'maine ar trebui sa merg la UPC ca vad ca au facut in seara asta figuri si nu am chef sa ma trezesc fara internet :)))',1
'RT @tudorg: Mda, coada la UPC, coada la RDS, coada la Enel, plata cu cardul la jafurile astea de firme este ceva SF',1
'eu sant din timisoara si sant abonata la upc cand sant ambele televizoare aprinse unul nu merge...deci nu putem vedea emisiunea decat la un televizorintr-o singura camera',1
'Mda, coada la UPC, coada la RDS, coada la Enel, plata cu cardul la jafurile astea de firme este ceva SF',1
'Furnizorul de telecom UPC Business a anuntat introducerea serviciului online Microsoft Office 365, care marcheaza o noua etapa a parteneriatului la nivel european dintre Microsoft si UPC Business. Clientii UPC Business care achizitioneaza orice abonament ',0
'Furnizorul de telecom UPC Business a anuntat introducerea serviciului online Microsoft Office 365, care marcheaza o noua etapa a parteneriatului la nivel european dintre Microsoft si UPC Business. Clientii UPC Business care achizitioneaza orice abonament ',0
'RT @SorinRusi: Microsoft şi UPC Business combina internet de mare viteza cu Office 365 | Laptop News http://t.co/NuhkLuf1',0
'RT @SorinRusi: Microsoft şi UPC Business combina internet de mare viteza cu Office 365 | Laptop News http://t.co/Zm3ufE8v',0
'Lucica Radu RT @SorinRusi Microsoft şi UPC Business combina internet de mare viteza cu Office 365 | Laptop News ... http://t.co/uX5oqFRa',0
'RT @SorinRusi Microsoft şi UPC Business combina internet de mare viteza cu Office 365 | Laptop News http://t.co/X3gFzmds',0
'Microsoft şi UPC Business combina internet de mare viteza cu Office 365 | Laptop News http://t.co/Zm3ufE8v',0
'Citeam pe Ziarul Financiar despre pachetul de Internet si Cloud Computing oferit de UPC si MS.RO. M-a cam bufnit rasul sincer.\nAsta e oferta pentru companii, sa-ti dea un cont gratis pe Office 365? Si se mai intreaba de ce a fugit toata lumea la RDS.',0
'Microsoft şi UPC Business combina internetul de mare viteza cu Office 365 | Laptop News http://t.co/NuhkLuf1',0
'Microsoft şi UPC Business combina internet de mare viteza cu Office 365 | Laptop News http://t.co/NuhkLuf1',0
'Microsoft si UPC Business si-au unit fortele si impreuna au combinat internetul de mare viteza cu Office 365 intr-un pachet eficient pentru companiile mici, mijlocii etc. \n http://feedproxy.google.com/~r/laptopnews/xcoF/~3/Sqrrdbog3Ok/microsoft-si-upc-bus',0
'Microsoft şi UPC Business combina internet de mare viteza cu Office 365 | Laptop News http://t.co/Zm3ufE8v',0
'BUCURESTI: UPC si Microsoft lanseaza un pachet de Internet si Cloud Computing pentru companii; Experti... http://t.co/C4Q0DL4C',0
'Bucuresti, 29 noiembrie 2011 - UPC Business anunt  ast zi introducerea serviciului online Microsoft Office 365, care marcheaz  o nou  etap  a parteneriatului la nivel european dintre Microsoft si UPC Business. Clientii UPC Business care achizitioneaz  ori',0
'BUCURESTI: UPC si Microsoft lanseaza un pachet de Internet si Cloud Computing pentru companii; Experti imobiliari: ""Acum este cel mai bun moment pentru a cumpara o proprietate. Anii urmatori ar putea\nveni cu scumpiri""; Spatiile comerciale mici sunt cel m',0
'Microsoft investeste mult in zona de cloud si are asteptari mari. Cea mai recenta initiativa este parteneriatul cu UPC, pentru vanzarea de Office 365 catre companiile mici si mijlocii, la pachet cu serviciile de internet pentru companii pe care le ofera c',0
'UPC Business introduce un nou serviciu online\nUPC Business anunta astazi introducerea serviciului online Microsoft Office 365, care marcheaza o noua etapa a parteneriatului la nivel european dintre Microsoft si UPC Business. Clientii UPC\nBusiness care ac',0
'UPC, unul dintre providerii cu cea mai mare viteza de internet din tara a batut palma astazi cu Microsoft pentru oferirea de servicii de internet cumulate cu servicii software Microsoft in special clientilor de business mici si mijlocii. \n http://playtech',0
'UPC Business a anuntat marti introducerea serviciului online Microsoft Office 365, in cadrul parteneriatului la nivel european dintre Microsoft si UPC Business. Clientii UPC Business care achizitioneaza orice abonament Business Fiber Power sau orice...Con',0
'Microsoft Office 365, la dispozitia clientilor business de la UPC - http://t.co/Nnio4fVO',0
'Incepand de astazi, serviciul online Microsoft Office 365 intra in oferta UPC Business de pe piata locala.   Office 365 ofera utilizatorilor servicii online precum email, colaborare pe\ndocumente, conferinte Web - si versiuni online ale aplicatiilor Micro',0
'Incepand de astazi, serviciul online Microsoft Office 365 intra in oferta UPC Business de pe piata locala.\n \nOffice 365 ofer  utilizatorilor servicii online precum email, colaborare pe documente, conferinte Web   si versiuni online ale aplicatiilor Micr',0
'Incepand de astazi, serviciul online Microsoft Office 365 intra in oferta UPC Business de pe piata locala. Office 365 ofera utilizatorilor servicii online precum email, colaborare pe documente, conferinte Web   si versiuni online ale aplicatiilor Microsof',0
'RT @DanDragomir: UPC oferă cont gratis de Office 365 http://t.co/HhTeJJW2',0
'UPC bate palma cu Microsoft si propune o solutie ""in the cloud"" Office 365 pentru IMM-uri\nUPC Business a anuntat marti introducerea serviciului online Microsoft Office 365, in cadrul parteneriatului la nivel european dintre Microsoft si UPC Business. Clie',0
'UPC oferă cont gratis de Office 365 http://t.co/HhTeJJW2',0
'UPC ofera cont gratis de Office 365 http://t.co/HhTeJJW2',0
'UPC Business a anuntat marti introducerea serviciului online Microsoft Office 365, in cadrul parteneriatului la nivel european dintre Microsoft si UPC Business. Clientii UPC Business care achizitioneaza orice abonament Business Fiber Power sau orice...[ P',0
' \nUPC , unul dintre providerii cu ""cea mai mare viteza de internet""; din tara, dupa propriile declaratii, a batut palma astazi cu Microsoft pentru oferirea de servicii de internet cumulate cu servicii software Microsoft, dedicate in special clientilor de ',0
'UPC Business ofera clientilor Business care achizitioneaza orice abonament Fiber Power sau orice Pachet Office acces gratuit la un cont de utilizator Microsoft Office 365. Aplicatia Microsoft permite utilizatorilor acces la servicii online   email, colabo',0
'Playtech: UPC si Microsoft isi depun juramintele pentru piata de small business http://t.co/whyrpZx1',0
'Prin introducerea serviciului online Microsoft Office 365, se marcheaza o noua etapa a parteneriatului la nivel european dintre Microsoft si UPC Business. Clientii UPC Business care achizitioneaza orice abonament Business Fiber Power sau orice Pachet Offi',0
'Clientii operatorului care achizitioneaza orice abonament Business Fiber Power sau orice Pachet Office primesc gratuit un cont de utilizator Microsoft Office 365, serviciu de productivitate si gestionare documente de tip cloud computing. Acesta este simil',0
'Microsoft si UPC au lansat marti in parteneriat servicii de tip ""cloud computing"", tehnologie prin care stocarea datelor si executarea aplicatiilor informatice se poate face online prin Internet, informatiile fiind stocate pe servere situate in alta parte',0
'Dupa discutii de colaborare la nivel guvernamental, Microsoft incheie un parteneriat pentru servicii de tip cloud cu UPC\nRonald Binkofski (CEO Microsoft Romania) si Severina Pascu (CEO UPC Romania)\nMicrosoft si UPC au lansat marti in parteneriat servicii ',0
'UPC îşi diversifică oferta printr-un partneriat global cu Microsoft: \n			\n		\nUPC Business anunţã astãzi introduc... http://t.co/HiF2SWOu',0
'UPC Business anunt  ast zi introducerea serviciului online Microsoft Office 365, care marcheaz  o nou  etap  a parteneriatului la nivel european dintre Microsoft si UPC Business. Clientii UPC Business care achizitioneaz  orice abonament Business Fiber Pow',0
'UPC Business si Microsoft au anuntat astazi o solutie de afaceri adresata companiilor mici si mijlocii, cloud computing prin serviciul Microsoft Office 365, alaturi de cel mai rapid Internet prin cablu.',0
'UPC Business a anuntat introducerea serviciului online Microsoft Office 365, care marcheaza o noua etapa a parteneriatului la nivel european dintre Microsoft si UPC Business. Clientii UPC Business\ncare achizitioneaza orice abonament Business Fiber Power ',0
'UPC Romania si Microsoft Romania au incheiat un parteneriat prin care clientii UPC Business care achizitioneaza un abonament de Internet primesc gratuit un cont de utilizator al serviciului cloud Microsoft Office 365.\n											\n																\n Clienti',0
'UPC Business si Microsoft au anuntat astazi o solutie de afaceri adresata companiilor mici si mijlocii, cloud computing prin serviciul Microsoft Office 365, alaturi de cel mai rapid Internet prin cablu.',0
'UPC Business a introdus serviciului online Microsoft Office 365, care marcheaz  o nou  etap  a parteneriatului la nivel european dintre Microsoft si UPC Business. Clientii UPC Business care achizitioneaz  orice abonament Business Fiber Power sau orice Pac',0
'Poate Microsoft sa dea un semnal mai bun UPC? http://t.co/M0uGeDJq',0
'UPC Business a introdus in pachetele sale de business serviciul online Microsoft Office 365, prin care intreprinderile mici si mijlocii vor beneficia de avantajele sistemului cloud computing. Citeste mai departe...',0
'UPC Romania si Microsoft Romania au incheiat un parteneriat prin care clientii UPC Business care achizitioneaza un abonament de Internet primesc gratuit un cont de utilizator al serviciului cloud Microsoft Office 365.\n											\n																 Client',0
'UPC si Microsoft lanseaza un pachet de Internet si Cloud Computing pentru companii\nUPC Business a lansat serviciul online de cloud computing pentru companii Microsoft Office 365. Clientii UPC Business care achizitioneaza orice abonament Business Fiber Pow',0
'UPC Business teams up with Microsoft and introduces the online service Microsoft Office 365, the generation of cloud solutions that incorporates Microsoft Office, SharePoint Online, Exchange Online and Lync Online. \n http://business-review.ro/news/upc-bus',0
'Oferta comuna consta in servicii de integrare a comunicarii pentru IMM-uri si este destinata cresterii productivitatii firmelor cu cel mult 50 de angajati. Lucratorii unei firme vor putea comunica, inclusiv prin videoconferinte si vor colabora la elaborar',0
'Microsoft Office 365, la dispozitia clientilor business de la UPC http://t.co/kXjgVNl0',0
'Nearly half of Romanian users are exposed to online threats through mere negligence and ignorance of the importance of updates, says Teodor Cimpoesu, managing director of Kaspersky Lab Romania and\nBulgaria. This failure to update the programs on their co',0
'Microsoft Office 365, la dispozitia clientilor business de la UPC: Divizia a UPC Romania dedicata solutiilor de ... http://t.co/vpXQUTKl',0
'UPC Business a introdus marti serviciul online Microsoft Office 365, oferind utilizatorilor servicii online de e-mail, colaborare pe documente, conferinte Web si aplicatii Microsoft Office intr-un singur serviciu cloud.',0
'Divizia a UPC Romania dedicata solutiilor de comunicatii pentru companii, anunta lansarea serviciului online Microsoft Office 365. Prin intermediul noului serviciu, clientii UPC Business care achizitioneaza orice abonament Business Fiber Power sau orice P',0
'Sunt din Tulcea ,abonata la upc...nu am semnal de la 4 dimineata!!!doar pe antena3',1
'UPC si Microsoft, un parteneriat pentru Office 365 pentru afacerile mici si mijlocii\nUPC Business a anuntat astazi introducerea serviciului online Microsoft Office 365, care marcheaza o noua etapa a parteneriatului la nivel european dintre Microsoft si UP',0
'UPC Business a lansat serviciul online de cloud computing pentru companii Microsoft Office 365. Clientii UPC Business care achizitioneaza orice abonament Business Fiber Power sau orice Pachet Office primesc gratuit un cont de ut...',0
'UPC Business si Microsoft au anuntat astazi o solutie de afaceri adresata companiilor mici si mijlocii, cloud computing prin serviciul Microsoft Office 365, alaturi de cel mai rapid Internet prin cablu.',0
'Microsoft si UPC au lansat marti in parteneriat servicii de tip ""cloud computing"", tehnologie prin care stocarea datelor si executarea aplicatiilor informatice se poate face online prin Internet, informatiile fiind...',0
'Microsoft si UPC au lansat marti in parteneriat servicii de tip  quot cloud computing quot   tehnologie prin care stocarea datelor si executarea aplicatiilor informatice se poate face online prin Internet  informatiile fiind stocate pe servere situate in ',0
'Microsoft si UPC au lansat marti in parteneriat servicii de tip  quot cloud computing quot   tehnologie prin care stocarea datelor si executarea aplicatiilor informatice se poate face online prin Internet  informatiile fiind stocate pe servere situate in ',0
'Incepand de astazi, serviciul online Microsoft Office 365 intra in oferta UPC Business de pe piata locala.   Office 365 ofera utilizatorilor servicii online precum email, colaborare pe documente, conferinte Web   si versiuni onlin...',0
'Microsoft si UPC au lansat marti in parteneriat servicii de tip  quot cloud computing quot   tehnologie prin care stocarea datelor si executarea aplicatiilor informatice se poate face online prin Internet  informatiile fiind stocate pe servere situate in ',0
'Microsoft si UPC au lansat marti in parteneriat servicii de tip  quot cloud computing quot   tehnologie prin care stocarea datelor si executarea aplicatiilor informatice se poate face online prin Internet  informatiile fiind stocate pe servere situate in ',0
'Microsoft si UPC au lansat marti in parteneriat servicii de tip  quot cloud computing quot   tehnologie prin care stocarea datelor si executarea aplicatiilor informatice se poate face online prin Internet  informatiile fiind stocate pe servere situate in ',0
'Microsoft si UPC au lansat marti in parteneriat servicii de tip  quot cloud computing quot   tehnologie prin care stocarea datelor si executarea aplicatiilor informatice se poate face online prin Internet  informatiile fiind stocate pe servere situate in ',0
'Am cablu TV de la UPC si am si probleme... Nu o data s-a-ntamplat sa nu am semnal, mai ales spre seara, cand m-as fi uitat la vreun film...',1
'Postare de log efectuat   de Ioan Cri  anVeriga slab   a statului (de drept) Romania e ziaristul! Deci sl  besc   i eu..Vulnerabilitatea=sl  biciunea=defectul intern=cartita ascuns  = tumoarea malign   identificat   de CSAT-ul aservit lui B  sescu este ju',1
'@makavelis Ah. Vrei cam multe de la UPC. Ei sunt mai old school. ;)',1
'UPC, de ce in 2011 nu pot plati factura online?!',1
'UPC Romania si-a extins grila de canale TV in format High-Definition \n(HD), oferind in prezent 13 astfel de canale. Grila cuprinde urmatoarele\n programe in format HD: HBO, Eurosport, Sport.ro, TVR, PRO TV, Acasa TV,\n The History Channel, National Geogr',0
'sunteti pregatite pentru black friday? eu tocmai am primit sms de UPC c-o sa fie probleme cu netul zilele astea :(',1
'... I signalled this problem months ago. Still what is the whole reason of sending PDF bills if I have to print them again in case I wish to pay at Banca Transilvania (which happens a few times per year). I mean, WHY O WHY, can\'t I just show them the bill',1
'frumos scris despre brenciu. pariu ca daca nu ar fi tampennia de reclama la UPC, ar fi chiar mai iubit http://t.co/AMHk3fnV',1
'Super, a picat netul de la UPC si chiar in momentul in care scriam un articol pe blog...',1
'In continuare pe UPC sunetul de la  #vocearomaniei mere prost, asa ca scriu despre #netcamp11 si stau pe mezzo :)',1
'RT @the_Anne_Marie: Dupa un an si ceva in care nu mai ""beneficiez"" de serviciile UPC s-au gandit sa ma sune ca am de achitat 300 de lei  ...',1
'Dupa un an si ceva in care nu mai ""beneficiez"" de serviciile UPC s-au gandit sa ma sune ca am de achitat 300 de lei taxa de reziliere.',1
'si mie nextgen-ul “@groparu: Sunt oare singurul din #Floresti caruia ii moare inexplicabil la ora 00:00? De cablul de la UPC vorbesc�?',1
'Sunt oare singurul din #Floresti caruia ii moare inexplicabil la ora 00:00? De cablul de la UPC vorbesc',1
'@aiurea The troll’s speach - UPC Timişoara.',1
'Asa, ca sa ne placa si noua, UPC si-a demonstrat din nou clasa. Pe la ora 18.20, asa, cit sa ne aminteasca de faptul ca sintem dependenti oarecum de aceasta companie (desi cei care sintem abonati aici nu prindem meciul), baietii au taiat transmisia. Nu-i ',1
'Clientii upc vor avea cea mai mare grila de canale hd din romania - It &amp; c\nClientii UPC vor avea cea mai mare grila de canale HD din Romania\nClientii UPC au acces la cea mai mare grila de canale HD din Romania, si in premiera pot experimenta primul ca',1
'Carrefour deschide astazi al 2-lea supermarket din timisoara - Trenduri si statistici\nCarrefour deschide astazi al 2-lea supermarket din Timisoara\nAbonatii Vodafone, persoane fizice sau companii, noi si existenti, pot vorbi in 15 state europene la tarife ',1
'Exact. Nush ce acoperire ai tu acolo dar am impresia ca la UPC ai chestii mult mai faine la acelasi pret .\nPS: tanti aia nu a zis pt cine e bonusul :p',0
'Clientii UPC au acces la cea mai mare grila de canale HD din Romania, si in',1
'Clientii UPC au acces la cea mai mare grila de canale HD din Romania, si in premiera pot experimenta primul canal',0
'Clientii UPC vor avea cea mai mare grila de canale HD din Romania  - http://t.co/1YZW6A28',0
'UPC lanseaza cea mai mare grila de canale HD din Romania - http://t.co/PlvBHpIN',0
'A venit ceva nene la usa sa ma convinga sa trec la UPC. Viteza la net de 4 ori mai mare..fiber-nush-ce. A plecat cand i-am zis ca eu am de ani de zile net prin fibra optica deci netul lor e mai rapid de 4 ori doar daca sufla el in cabluri.',1
'UPC Romania a anuntat ieri ca si-a extins grila de canale TV in format High-Definition (HD), oferind in prezent 13 astfel de canale. Grila cuprinde urmatoarele programe in format HD: HBO, Eurosport, Sport.ro, TVR, PRO TV, Acasa TV, The History Channel, Na',0
