@relation 'TreeWorks'
@attribute Text string
@attribute opinion {0,1}
@data
'Multa vreme - mai precis, pana in urma cu vreo doua luni - am crezut ca laptele e cea mai buna sursa de calciu, care la randul lui e cel mai bun medicament pentru oase. Cine nu crede asta, sa ridice mana sus si sa citeasca altceva...Declicul s-a produs ca',1
'Oricum Danone lupta pt. podium . Si problema ca ei sunt de fapt de 100 de ori mai ipocriti decat altii de gen MC sau Coca.',1
'Pai si de Danone ce sa mai zicem atunci ?  Ca ar trebui linsati ?',1
'Producatorul international de alimente Danone a suspendat productia in fabrica de la Shanghai, iar Nestle, alt gigant mondial, inchide una dintre cele trei fabrici de inghetata pe care le detine in China. Motivul principal este ca marile branduri internat',1
'Producatorul international de alimente Danone a suspendat productia in fabrica de la Shanghai, iar Nestle, alt gigant mondial, inchide una dintre cele trei fabrici de inghetata pe care le detine in China. Motivul principal este ca marile branduri internat',1
'Producatorul international de alimente Danone a suspendat productia in fabrica de la Shanghai, iar Nestle, alt gigant mondial, inchide una dintre cele trei fabrici de inghetata pe care le detine in China. Motivul principal este ca marile branduri internat',1
'Producatorul international de alimente Danone a suspendat productia in fabrica de la Shanghai, iar Nestle, alt gigant mondial, inchide una dintre cele trei fabrici de inghetata pe care le detine in China. Motivul principal este ca marile branduri internat',1
'Producatorul international de alimente Danone a suspendat productia in fabrica de la Shanghai, iar Nestle, alt gigant mondial, inchide una dintre cele trei fabrici de inghetata pe care le detine in China. Motivul principal este ca marile branduri internat',1
'Producatorul international de alimente Danone a suspendat productia in fabrica de la Shanghai, iar Nestle, alt gigant mondial, inchide una dintre cele trei fabrici de inghetata pe care le detine in China. Motivul principal este ca...',1
'Producatorul international de alimente Danone a suspendat productia in fabrica de la Shanghai, iar Nestle, alt gigant mondial, inchide una dintre cele trei fabrici de inghetata pe care le detine in China. Motivul principal este ca marile branduri internat',1
'Producatorul international de alimente Danone a suspendat productia in fabrica de la Shanghai, iar Nestle, alt gigant mondial, inchide una dintre cele trei fabrici de inghetata pe care le detine in China. Motivul principal este ca marile branduri internat',1
'RT @mirceamester: Hopa, Danone!... http://t.co/y2QT3bGW',1
'Hopa, Danone!... http://t.co/y2QT3bGW',1
'DANONE recunoaste minciuna ACTIVIA si ACTIMEL - bacterii din fecale si tractul uro-genital - http://t.co/pwpRovpx via @wordpressdotcom',1
'era interesant daca autorul articolului ar fi mentionat si firmele care contrafac laptele...\ndesi gustul spune multe...\nDin ce am gustat de pe piata, cred ca laptele de la TNUVA sau DANONE n-a cunoscut vaca, a venit pe alta teava.\nDin pacate si produca',1
'Aproape 50% din laptele de pe piata este contrafacut pentru a se obtine profituri consistente, iar 80% nu respecta normele legale, sustine ANPC. \n http://www.evz.ro/detalii/stiri/laptele-e-falsificat-cu-apa-faina-ulei-si-untura-956792.html \nLaptele e fals',1
'Gigantul producator de iaurturi Danone nu va mai promova in reclamele sale din Statele Unite benefiiciile pentru sanatate, in cazurile Actimel si Activia, deoarece s-a descoperit ca, de f... \n http://2blackjack1.wordpress.com/2011/08/30/danone-recunoaste-',1
'Astazi DANONE a donat centrelor de copii din sectorul 3, 1500 de iaurturi! Multumim!',0
'Mai demult traiam cu impresia ca doar oamenii batrani se imbolnavesc. De fapt nu, nu era o impresie, chiar asa era, rar auzeai de oameni in floarea varstei care sa fie bolnavi. Nu mai zic de copii. Un copil sa fie bolnav, si mai ales bolnav grav, de cance',0
'@puttycat ăla nu e danone? Plm, mă simt defect.',1
'Nevoie de Danone RT @puttycat: Cum se cheamă când simţi că ai aer în loc de creier? E starea mea zilnică în ultima vreme.',1
'De la iaurturile Danone, am avut mari probleme cu fetita mea, imi pare rau ca nu am crezut mamicile care m-au avertizat, eu chiar am avut incredere in produsele Danone, numai ca la 2 saptamani de cand a mancat iaurturile Danone cu Mickey Mouse pe ambalaj,',1
'RT @cabral_ro: @MartaUsurelu: Multumesc Bancpost, @PepsiRomania, Danone, Staropramen si BCR pentru sprijinul acordat la #bizsmscamp!',0
'Mai nou, daca te superi in Romania, iti faci partid. Sau macar o declari, ca sa se stie: nu e bine sa te neglijeze partidul-mama, ca tu, iata te poti desprinde oricand, si face opinie separata. Iar asta, se stie, dauneaza grav imaginii de partid, cu atat ',1
'RT @cabral_ro: @MartaUsurelu: Multumesc Bancpost, @PepsiRomania, Danone, Staropramen si BCR pentru sprijinul acordat la #bizsmscamp!',0
'RT @MartaUsurelu: Multumesc Bancpost, @PepsiRomania, Danone, Staropramen si BCR pentru sprijinul acordat la #bizsmscamp!',0
'@MartaUsurelu: Multumesc Bancpost, @PepsiRomania, Danone, Staropramen si BCR pentru sprijinul acordat la #bizsmscamp!',0
'RT @MartaUsurelu: Multumesc Bancpost, @PepsiRomania, Danone, Staropramen si BCR pentru sprijinul acordat la #bizsmscamp!',0
'RT @MartaUsurelu: Multumesc Bancpost, @PepsiRomania, Danone, Staropramen si BCR pentru sprijinul acordat la #bizsmscamp!',0
'Multumesc Bancpost, @PepsiRomania, Danone, Staropramen si BCR pentru sprijinul acordat la #bizsmscamp!',0
'Tre sa fii diliu sa-ti deschizi firma de telecomunicatii mobile.  Cat despre concurenta cu danone, stii ca Tnuva se retrage de pe piata romaneasca? Nici astia n-au avut bani de reclama?" \n"Biz Social Media Snow Camp e un eveniment la care nu m-as fi gandit ca o sa particip. Asta pentru ca probabil stiti ca nu frecventez prea multe conferinte de acest gen. Insa prin bunavointa celor de la Danone, care a sponsorizat prezenta celor 6 ambasadoa',0
'Iaurtul ăla Nutriday  Danone cel mai bun iaurt pe care l-am gustat. Motiv pentru care mi-i şi frică să mă uit ce pun în el în loc de iaurt.',1
'RT @menetz: Danone ne-o trage…ca suntem romani. http://t.co/dPs5D3C0',1
'RT @menetz: Danone ne-o trage…ca suntem romani. http://t.co/dPs5D3C0',1
'RT @ltaloi: Scandal în SUA: iaurtul Activia nu are beneficiile din reclame / Danone România: “Românii nu ... http://t.co/S6bGU97G /via @ ...',1
'Scandal în SUA: iaurtul Activia nu are beneficiile din reclame / Danone România: “Românii nu ... http://t.co/S6bGU97G /via @wordpressdotcom',1
'Scandal în SUA: iaurtul Activia nu are beneficiile din reclame / Danone România: “Românii nu au de c http://t.co/qlYVMWMG',1
'Comisia Federala pentru Comert a Statelor Unite ale Americii, institutia care apara consumatorii americani, a decis la 15 decembrie ca celebra companie Danone are reclame ""exagerate"", ""... \n http://wp.me/PGX7l-2Vo \nScandal in SUA: iaurtul Activia nu are b',1
'Aflu de la Arhi despre o campanie derulata de Danone, destul de discret, in sensul ca nu Danone, marca, numele, ies in fata. Ceea ce e normal pentru campanii sociale. Respect pentru asta.                  Campania respectiva incearca sa sensibilizeze cu p',0
'@claudiuciobanu bine daca ma gandesc cine cu cine a facut deal-ul nu-i nimic ciudat :D. as fi vrut sa citesc o stire similara despre Danone',1
'Copiii de la  coala de Nevazatori, in timpul spectacolului Am fost ieri la Buzau.  i la Glodeanu. Nu a fost in plan chiar de la inceput sa facem doua vizite intr-o singura zi dar cred ca Sfantul Nicolae stie ca micutii de la Glodeanu ocupa un loc special ',0
'@dianavasiliu Activia de la Danone, această metadonă a femeilor balonate.',1
'\n	\n\n\nAm descoperit in seara asta c   Danone (companie pe care personal o cam detest)   i-a extins portofoliul de produse, aducand in Romania gama Savia, iaurturi din soia cu cereale   i diverse fructe, lapte de soia   i posibil inc   cateva produse din s',1
'foto: ciulea.ro\nAseara la invitatia Floricai  si a lui Zicu  de la tvdece am participat la o degustare de vinuri sustinuta de Ioana Micu  de la Artvinium . Trebuie sa marturisesc ca am mai fost la vreo doua degustari cu staif tinute prin crame de renume, ',0
'Danone minte! :)) RT @alextunaru Interesantă treaba asta RT @carm3nutza: @alextunaru stiai de scandalul de anul trecut? http://t.co/iM4ylWsu',1
'TweetStiti ca-mi plac mult oamenii pasionati de ceea ce fac. Pentru ca discursul lor nu e unul invatat si exersat inainte de fiece eveniment, ci e instinctiv, plin de pasiune si de placere, mai captivant decat orice altul pe lumea asta. Combinati asta cu ',0
'Un nou success inregistrat de editia din 2011 a Conferintei Nationale de Farmacie\nBucuresti , 24 noiembrie 2011 In perioada 17-19 noiembrie 2011 s-a desfasurat Conferinta Nationala de Farmacie. Evenimentul interdisciplinar dublu acreditat cu 30 credite EF',0
'\nIn dimineata asta m-am trezit stirb. Mi-a cazut fata. M-am sfarimat. Tandari m-am facut. Iaurt cu visine Zuzu fara pic de visina. Vesnic coloranti. Maninc iaurt cu caise si piersici? Aceeasi dezamagire. Incredibila smecherie! Scirboasa facatura! Incurabi',1
'@Andera_Y Ar trebui sa incerci Danone Cremosso cu tarta cu lamaie :3',0
'Multe companii sustin ca apa este foarte buna pentru sanatate. Cei de la  Danone spun ca daca bem apa putem pierde din kilogramele in plus, iar  copiii au nevoie de apa pentru a se putea concentra mai bine la scoala. Nu exista dovezi care sa arate ca avem',1
'Ar trebui sa evitam cu totii marfurile straine,sa cumparam produse romanesti,m-am convins in multe cazuri ca avem multe lucruri foarte bune in tara noastra,mai ales cele alimentare . Dupa Revolutie,tara noastra a fost un debuseu pentru tot ce a fost slab ',1
'Si stapana mea a castigat cercelusii! Multumim pentru premiu Danone Cremosso :*',0
'Multumesc frumos pentru premiu Danone Cremosso!pupici',0
'Multumesc mult pentru premiu Danone Cremosso - Tiramisu! Va doresc o zi minunata!',0
'multumesc pentru premiu Cremosso Danone !',0
'Sa fim realisti....sanatos este doar un iaurt facut in casa din lapte de tara, fara ca vaca sa fi fost ingrasata cu chimicale si fara pasteurizari si alte adaosuri ""pentru conservare durabila"". DANONE SI SANATATEA sunt ca sinele de tren...se intalnesc la ',1
'Iaurt - Iaurt de baut Nutriday DANONE \n http://www.wikifood.ro/alimente/iaurt/iaurt-de-baut-nutriday-danone-370g.html \nIaurt de baut Nutriday DANONE | WikiFood.ro \nEste un aliment cu gust placut, usor de gasit si are o multime de beneficii pentru sanatate',0
'Vineri, Nebuloasa impreuna cu  Danone - Obiceiuri Sanatoase, ne-au pregatit o seara  special pentru fete si ne-au dus la teatru. Invitatia mi-a picat extraordinar de bine pentru ca nu mai fusesem la teatru din anul trei de facultate, si credeti-ma sunt ce',0
'Danone, fara cuvinte.',1
'La invitatia Nebuloasei, ca parte din proiectul Danone ""Obiceiuri Sanatoase"";, aseara am fost la Teatrul National Timisoara, la piesa Boala familiei M  - adaptata de Radu Afrim dupa textul tanarului dramaturg Fausto Paravadino.\nBoala familiei M  intregest',0
'RT @AlePalconi: #peblog Inadaptarea la viaţă e o boală - Boala familiei M http://t.co/3iKtzqZg (din proiectul Danone #obiceiurisanatoase)',0
'#peblog Inadaptarea la viaţă e o boală - Boala familiei M http://t.co/l6E8fOqC (din proiectul Danone #obiceiurisanatoase)',0
'@laurentiubuica am testat, imi place mai mult Danone cremosso cu lamaie :)',0
'Mie oricum campania astora de la Danone imi pare un fel de coprocultura. \n\nSi hai sa nu uitam ca majoritatea copiilor (mari) cu acces la Internet traiesc cu filosofia pescuiesc-orice-campanie-de-cacat-poate-mananc-si-eu-ceva-si-ajung-faimos-in-lumea-corpo',1
'-  Exclusiv pentru consumatorii romani, gramajul cutiilor cu 8 ""triunghiuri"" de branza topita ""Vacuta Vesela"" a fost redus cu 15%\n\n- ""La Vache qui rit"" este singurul sortiment comercializat in Romania care nu are gramajul la vedere\nCu o singura exceptie, ',1
'eu am spus un NU hotarat intregului grup Danone de multa vreme',1
'-  Exclusiv pentru consumatorii romani, gramajul cutiilor cu 8  ""triunghiuri"" de branza topita ""Vacuta Vesela"" a fost redus cu 15%\n\n\n- ""La Vache qui rit"" este singurul sortiment comercializat in Romania care nu are gramajul la vedere\nCu o singura exceptie',1
'Danone fraiereste cumparatorul roman. Gramajul cutiilor de branza topita  ""Vacuta Vesela""; a fost redus cu 15%. Cu un zambet larg, vacuta inocenta ii pacaleste, fara niciun pic de rusine, pe cumparatorii din Romania.\nCu o singura exceptie, toate sortiment',1
'Gigantul producator de iaurturi Danone nu va mai promova in reclamele sale din Statele Unite benefiiciile pentru sanatate, in cazurile Actimel si Activia, deoarece s-a descoperit ca, de fapt, acestea nu au atributele pretinse. Potrivit presei britanice, c',1
'Iaurt - Iaurt Activia germeni de grau DANONE \n http://www.wikifood.ro/alimente/iaurt/activia-germeni-de-grau-danone-125g.html \nIaurt Activia germeni de grau DANONE | WikiFood.ro \nGermenii de grau sunt embrionii semintelor de grau, bogati in proteine, fibr',0
'Danone fraiereşte din nou consumatorul român! Acum, cu “La Vache qui rit�?… http://t.co/iDcqd0QN',1
'RT @menetz: Danone ne-o trage…ca suntem romani. http://t.co/dPs5D3C0',1
'-  Exclusiv pentru consumatorii romani, gramajul cutiilor cu 8 ""triunghiuri"" de branza topita ""Vacuta Vesela"" a fost redus cu 15% - ""La Vache \n http://www.financiarul.ro/2011/11/17/danone-fraiereste-din-nou-consumatorul-roman-acum-cu-la-vache-qui-rit/ \n""D',1
'-  Exclusiv pentru consumatorii romani, gramajul cutiilor cu 8 ""triunghiuri"" de branza topita ""Vacuta Vesela"" a fost redus cu 15% - ""La Vache \n http://www.financiarul.ro/2011/11/17/danone-fraiereste-din-nou-consumatorul-roman-acum-cu-la-vache-qui-rit/ \n""D',1
'@iDantero @menetz La ce produse de doi bani au astia da la Danone, mai conteaza gramajul?',1
'Buna stirea, dar parerea prod. unde e? deontologic vb. “@Ostafi: “@menetz: Danone ne-o trage…ca suntem romani. http://t.co/vMFWUTjQ�?�?',1
'NU mai cumparati de la Danone!!! In fabrica lor nu intra cisterna cu lapte!!! http://t.co/XdS2fdxA',1
'“@menetz: Danone ne-o trage…ca suntem romani. http://t.co/MWdl7uWO�?',1
'Danone ne-o trage…ca suntem romani. http://t.co/dPs5D3C0',1
'se pare ca danone n-a vrut sa plateasca reclama in financiarul http://t.co/FXZG6jqB',1
'-  Exclusiv pentru consumatorii romani, gramajul cutiilor cu 8 ""triunghiuri"" de branza topita ""Vacuta Vesela"" a fost redus cu 15% - ""La Vache qui rit"" este singurul sortiment comercializat in\nRomania care nu are gramajul la vedere\nCu o singura exceptie, ',1
'-  Exclusiv pentru consumatorii romani, gramajul cutiilor cu 8 ""triunghiuri"" de branza topita ""Vacuta Vesela"" a fost redus cu 15% - ""La Vache qui rit"" este singurul sortiment comercializat in Romania care nu are gramajul la vedere Cu o singura exceptie, t',1
'maicititi si voi cum e facut danone si pe urma dati sfaturi aLTORA',1
'@emilzice cind ma gindesc la iaurt, primul brand care imi vine in minte este danone, asta nu inseamna ca il si cumpar. That\'s what I meant.',1
'@emilzice danone nu are nevoie de reclama. Intrebarea e cine cumpara iaurt de la ei? (eu nu) RT, causes & likes nu inseamna nimic, de fapt.',1
'chiar dacă auras şi ciubotaru or fi primit ceva, danone tot şi-a făcut ditai reclama în blogosferă pe bani mărunţi. #blogjuan.',1
'eu v-am zis ca nu e bun Danone!',1
'Cu ceva timp in urma va spuneam ca se cauta #blogjuanii blogosferei amuzanti sau romantici! Acum a venit momentul ca 65 de bloggerite sa jurizeze si sa aleaga un blogger pe care sa il sustina la ele pe blog In primul rand, vreau sa felicit organizatorii p',0
'Intr-un raport secret al directorul Institutului Cantacuzino, Radu Iordachel, inaintat Ministerului Sanatatii se specifica faptul ca iaurturile ""probiotice"" constituie o amenintare la adresa consumatorilor.  Urmarea? Directorul institutului a fost demis f" \n"ANPC recomanda cu caldura chimicalele Danone http://t.co/JJaVXWOb',1
'Am mai avut io niste recomandari acu ceva timp si ma tot tineam sa va vorbesc despre iaurt cu biscuiti...\n\nDeci fratilor, daca n-ati incercat Danone cu biscuiti opriti orice faceti acu (puteti sa nu mai cititi mai departe) si dati fuga la magazin, ceret',0
'Danone cu biscuiti. Deliciossss! Da\' as vrea totusi si-o lingurita...',0
'cc @vasilemanu RT @puttycat: Cred că mă repet, dar iaurtu\' ăsta de la Danone cu cereale cu cacao e absolut genial. Oh, the sweet crunchiness',0
'Cred că mă repet, dar iaurtu\' ăsta de la Danone cu cereale cu cacao e absolut genial. Oh, the sweet crunchiness..',0
'Suna dur cuvantul zer  asociat cu danone ? Nu stiu, probabil ca da, dar ramane sa va dati si voi cu parerea, asta dupa ce voi prezenta mai jos un filmulet video si doua poze ale unui produs danone ""nutriday""; sau mai bine spus zer-everyday.\nEveryday, de c',1
'Danone nutriday si zer zici ca bei.. http://t.co/Txwreh37',1
'De la Danone ma astept la orice. Sa nu te mire daca mai gasesti asta sau altele.',1
'Danone nutriday si zer zici ca bei.. http://t.co/Yh4YBVak',1
'In ziua de 29 septembrie 2011, in satul Doaga, langa Focsani, ferma de vaci ...\nIn ziua de 29 septembrie 2011, in satul Doaga, langa Focsani, ferma de vaci Agroind, a lui Petrica Azoitei, s-a innoit oficial cu un grajd modern\nEvenimentul a fost onorat de ',0
'@MarietaVarga iti zic eu, astia de la Danone au incercat sa iasa din cutie cu campania asta...',1
'RT @emi_ba: @furtdecurent Singurul blogar care umple cearceaful de Danone Cremosso in fiecare seara =)) #manumustwin',1
'RT @emi_ba: @furtdecurent Singurul blogar care umple cearceaful de Danone Cremosso in fiecare seara =)) #manumustwin',1
'RT @emi_ba: @furtdecurent Singurul blogar care umple cearceaful de Danone Cremosso in fiecare seara =)) #manumustwin',1
'@furtdecurent Singurul blogar care umple cearceaful de Danone Cremosso in fiecare seara =)) #manumustwin',1
'RT @Alex_Tikitaka: Cand Vasile bea un Danone, vacile din Romania au orgasm #BlogJuan',1
'Cand Vasile bea un Danone, vacile din Romania au orgasm #BlogJuan',1
'Astia doi de la Danone isi baga lingurita in gura femeii care ii prezinta. Ce va intelege oare tineretul ?',1
'O gustare minunată pentru prânz sau dimineaţă: biscuiţi fărâmiţaţi, felii de banane într-un Danone Nutriday. Yummy! http://t.co/f56NVuB6',0
'O gustare minunată pentru prânz sau dimineaţă: biscuiţi fărâmiţaţi, felii de banane într-un un Danone Nutriday. Yummy! http://t.co/64ZAieNv',0
'Angajatilor Danone le este interzisa intrarea in incinta unitatii avand asupra lor pile, forfecute sau unghiere.',1
'si-un prilej de tweet #pebuda RT @aiurea RT @mihaiteodorescu: In noua campanie \'Danone cu surprize\' poti castiga: seturi de unghii false...',1
'RT @aiurea: ""Redescopera unghia din lapte"" - un proiect blogatu.ro sustinut de Danone si pedichiuriste',1
'RT @aiurea: ""Redescopera unghia din lapte"" - un proiect blogatu.ro sustinut de Danone si pedichiuriste',1
'""Redescopera unghia din lapte"" - un proiect blogatu.ro sustinut de Danone si pedichiuriste',1
'@RFboris Pai da, ca in danone gasea rahat si secretii vaginale de animal.',1
'“@mihaiteodorescu: In noua campanie \'Danone cu surprize\' poti castiga: seturi de unghii false, tampoane folosite si agrafe de birou.�?',1
'Ceva �?cauciuce�?? :)) RT @mihaiteodorescu In noua campanie \'Danone cu surprize\' poti castiga: seturi de unghii false, tampoane folosite (...)',1
'In noua campanie \'Danone cu surprize\' poti castiga: seturi de unghii false, tampoane folosite si agrafe de birou.',1
'In noua campani \'Danone cu surprize\'  poti castiga: seturi de unghii false, tampoane folosite si agrafe de birou.',1
'RT @The_Dorian: OMG! Tocmai am gasit intr-un iaurt DANONE un deget de om!!!!!111 Deget mijlociu, cred.',1
'RT @The_Dorian: OMG! Tocmai am gasit intr-un iaurt DANONE un deget de om!!!!!111 Deget mijlociu, cred.',1
'Terminati cu prostiile, in Danone gasesti iPad-uri, nu unghii.',1
'OMG! Tocmai am gasit intr-un iaurt DANONE un deget de om!!!!!111 Deget mijlociu, cred.',1
'mihailpetcu: :)) ""@spuse mi-a zis @blogatu sa va zic ca a gasit o unghie de femeie, taiata corect si data cu lac destul de lucios intr-o cutie de Danone"";',1
'mi-a zis @blogatu sa va zic ca a gasit o unghie de femeie, taiata corect si data cu lac destul de lucios intr-o cutie de Danone',1
'RT @andimoisescu: Spam-ul de la Danone nu e pasteurizat. Nu tine. E deja in Trash.',1
'Cum sa asociezi #obiceiurisanatoase cu Danone? #fail via fb thomas mann',1
'RT @The_Dorian: Poate ma pacaleste memoria, dar acum un an, poate doi, blogosfera lua peste picior produsele Danone, nu? Acum insa ""We h ...',1
'Poate ma pacaleste memoria, dar acum un an, poate doi, blogosfera lua peste picior produsele Danone, nu? Acum insa ""We heart $$$"". Deja vu.',1
'Adi_Bita: RT @andimoisescu: Spam-ul de la Danone nu e pasteurizat. Nu tine. E deja in Trash.',1
'Nota 10 pentru Kubis si Danone!',0
'@TomataCuScufita fara suparare, daca ai vedea in ce conditii fac iaurtul la Danone, nu cred ca ti-ai mai dori :)',1
