" BCR reduce la jumatate numarul comisioanelor platite de firme http://goo.gl/fb/eZtKE","favorabil"
" BCR reduce la jumatate numarul comisioanelor platite de firme http://tinyurl.com/2cmntnr","favorabil"
"Bursa a reaprins sperantele fondurilor de actiuni si le-a readus in topul celor mai profitabile investitii Bursa a reaprins sperantele fondurilor de actiuni si le-a readus in topul celor mai profitabile investitii Fondurile de actiuni au incheiat luna iulie cu randamente de pana la 13,6% - maxim atins de fondul de indice AI XT Index, profitand din plin de revenirea bursei de luna trecuta, dar si de o  imbunatatire a sentimentului investitorilor fata de plasamentele riscante. Fondul AI XT Index, administrat de societatea Aviva Investors, este performerul industriei cu un randament de 13,6% in primele sapte luni, portofoliul acestuia fiind structurat dupa componenta  indicelui bursier BET-XT care reflecta evolutia celor mai lichide 25 de companii inclusiv SIF-urile. Pentru a lua parte la oportunitatile din piata, fondul s-a supraexpus pe anumite actiuni din  componenta indicelui, reusind astfel sa marcheze un randament peste cresterea de 8% a indicelui BET-XT. Alocarea portofoliului pe actiunile cuprinse in indice este usor diferita de structura standard in sensul ca am ales sa ne supraexpunem pe anumite actiuni, precum cele ale BRD si ale SIF-urilor,  fapt care a incurajat obtinerea unui randament ridicat, a spus Eugen Voicu presedintele societatii de administrare a investitiilor Aviva Investors. Luna trecuta indicele celor cinci SIF-uri s-a apreciat cu 12,58%, in timp ce actiunile bancare (BRD, Banca Transilvania si Carpatica) au urcat cu peste 5%. Pe locurile al doilea si al treilea se situeaza fondurile de actiuni BCR Expert, administrat de Erste Asset Management, cu un randament de 11,96% si Raiffeisen Romania Actiuni, administrat de  Raiffeisen Asset Management, cu o performanta de 11,1% in iulie. Performantele obtinute de cele trei fonduri mutuale sunt peste cresterea de 7% inregistrata in luna iulie de principalul indice  bursier - BET. La extrema opusa se situeaza fondurile ad­mi­nistrate de SIRA si fondul Investica Altius. Folosind o strategie de investitie care pariaza pe o scadere a pietei de actiuni, fon­durile Omnitrust si  Omnivest au pierdut 10,1%, respectiv 7,6% din unitate in iulie, luna in care bursa a crescut cu peste 7%. Pe categorii de fon­duri, Tezaur si For­tuna Gold sunt fondurile mo­netare care au adus cele  mai mari perfor­mante lunare, respectiv de 0,85%. Performante similare au inregistrat si fondurile de obligatiuni: BT Obligatiuni cu 0,87% si Stabilo cu 0,82%. La categoria fondurilor diversificate, cele mai mari performante apartin fondurilor  Intercapital, administrat de Aviva Investors, si Star Next, administrat de Star Asset Management, cu un plus de 8,2%, respectiv 6,4%. Fondurile mutuale au incheiat luna iulie, cu active nete de peste 4,7 mld. lei. In continuare, fondurile monetare detin cea mai ridicata pondere in industrie, concentrand peste 55% din activele  totale ale industriei, in timp ce activele fondurilor de actiuni reprezinta circa 5% din activele nete totale. Revenirea bursei este amenintata de mediul economic Aprecierea bursei de luna trecuta a venit dupa ce in primul semestru piata de actiuni a avut o evolutie modesta, de 1%. Pentru a creste in continuare, bursa are nevoie de mai mult decat raportari  financiare pozitive din partea companiilor listate, fiind necesara o imbunatatire a mediului economic. Vestile pozitive din partea companiilor nu sunt suficiente pentru a mentine tendinta de crestere. Evolutia din lunile urmatoare depinde de situatia la nivel macroeconomic, precum si de evolutia  riscului politic si, nu in ultimul rand, de listarea Fondului Proprietatea, a spus Dragos Neacsu, presedintele societatii de administrare Erste Asset Management. Pe de alta parte, Eugen Voicu nu se asteapta ca rezultatele financiare semestriale ale emitentilor sa aduca surprize placute pentru investitori. Nu sunt foarte optimist in ceea ce priveste mediul economic local. Chiar daca am avut o revenire a pietei de actiuni in luna iulie, riscurile sunt in continuare mari. Vestile bune ar putea veni in  lunile urmatoare de la Fondul Proprietatea, a conchis el. ","favorabil"
"BCR injumatateste numarul comisioanelor pentru companii BCR injumatateste numarul comisioanelor pentru companii BCR, cea mai mare banca locala dupa active, a redus cu 50% numarul comisioanelor percepute persoanelor juridice, banca incasand acum cinci comisioane pentru operatiunile cu numerar si 13 comisioane  pentru tranzactiile fara numerar. De exemplu, clientii platesc un comision de 0,5% pentru retragerile de numerar de la ghiseu si intre 2,5 si 5 lei pentru plati intrabancare pe suport de hartie.  Platile in valuta sunt taxate cu 5 euro pentru operatiunile intrabancare si 0,15%, dar nu mai putin de 25 de euro pentru tranzactiile interbancare. Pentru servicii de depozitare si pastrare a  obiectelor sau documentelor cu valoare nedeclarata clientii platesc 100 de lei/luna fara TVA, in timp ce tariful pentru transport si procesare numerar poate fi negociat de la caz la caz. ","favorabil"
"BCR reduce la jumatate numarul comisioanelor platite de firme BCR reduce la jumatate numarul comisioanelor platite de firme Banca Comerciala Romana, cea mai mare banca de pe piata locala dupa valoarea activelor gestionate a redus la jumatate numarul comisioanelor bancare platite de companii. BCR a implementat o noua schema de comisioane aplicate clientilor persoane juridice si a redus numarul comisioanelor bancare la jumatate pentru acestia. Clientii BCR beneficiaza, astfel, de o simplificare a structurii de comisioane care a devenit mai transparenta si mai usor de urmarit pentru controlul costurilor. BCR are in prezent 668 de unitati retail (pentru populatie si microintreprinderi) deschise in intreaga tara in majoritatea oraselor cu peste 10.000 de locuitori. In plus, clientii persoane juridice  beneficiaza de serviciile BCR prin intermediul a 48 de centre de afaceri corporate. ","favorabil"
"BCR rescadenteaza creditele clientilor afectati de inundatii BCR rescadenteaza creditele clientilor afectati de inundatii BCR, cea mai mare banca de pe piata locala, va rescadenta creditele persoanelor afectate de inundatii, oferindu-le acestora o perioada de gratie de pana la 6 luni sau negocierea ratei totale pentru o  perioada de 6 luni. Pentru a beneficia de aceasta solutie, clientii BCR afectati de inundatii trebuie sa se prezinte la banca cu actele de identitate, dovada de sinistrat emisa de primarie si cea mai recenta polita de  asigurare. O alta conditie ce trebuie sa fie indeplinita pentru a beneficia de rescadentare este ca adresa imobilului ce este afectat de inundatii sa coincida cu adresa de domiciliu a unuia din participantii la  credit. BCR a inceput o campanie de ajutor pentru victimele inundatiilor, iar BCR Leasing a dat spre folosinta Directiei de Drumuri si Poduri din Botosani un excavator pe senile Liebherr 944 i 3  autobasculante de mare tonaj. De asemenea, banca a donat si 20.000 de euro catre Crucea Rosie si Organizatia Salvati Copiii. ","favorabil"
" BCR a redus cu jumatate numarul comisioanelor aplicate companiilor http://goo.gl/fb/NwgEz","favorabil"
" Daca prietenii vostri fac banking cu BCR (sau alta banca RO) le puteti trimite bani si ei ajung in aceeasi zi daca plata e facuta pana in 1","favorabil"
" BCR a redus cu jumatate numarul comisioanelor aplicate companiilor http://bit.ly/9Hnhsm","favorabil"
"BCR a redus cu jumatate numarul comisioanelor aplicate companiilor BCR a redus cu jumatate numarul comisioanelor aplicate companiilor BCR a redus cu 50% numarul comisioanelor bancare pentru companii. Banca Comerciala Romana (BCR) a anuntat ieri ca a restrans cu 50% numarul comisioanelor aplicate companiilor, pentru a simplifica structura si a creste transparenta, si a introdus un nou tarif de  comisionare. Napolact, unul dintre cei mai mari producatori de lactate din Romania, si-a redus numarul de angajati cu aproape 36%, pana la 300 in prezent, fata de 466 cati avea in 2007, potrivit datelor de la  Ministerul Finantelor. Numarul redus de tranzactii imobiliare incheiate in ultimele luni ar putea duce la cresterea comisioanelor practicate de agentii imobiliari, sustine secretarul general al Asociatiei Romane a  Agentiilor Imobiliare (ARAI), Carmen Mihaita. Parlamentul din Ungaria a validat modificarea Constitutiei prin care numarul de deputati va fi redus cu aproape o jumatate. Din cei 386 de deputati nu vor mai ramane decat 200. Filiala locala a furnizorului de servicii de web hosting, servere si servicii de inregistrare de domenii Hostway estimeaza pentru anul viitor un avans redus la 9% fata de 2009, deoarece clientii nu  vor face investitii anul viitor, scrie Banca Nationala a Romaniei a redus cu cinci procente nivelul comisioanelor percepute institutiilor de credit pentru platile de mare valoare sau urgente in sistemul ReGIS (cu decontare pe baza brutata  in real). Noul comision intra in vigoare de pe 1 aprilie 2009, potrivit unui comunicat al BNR. Valoarea nominala a acestuia va fi de 6,87 de lei. Marsh, filiala locala a celui mai mare broker de asigurari din lume, estimeaza pentru acest an o stagnare a volumului de polite intermediate si a comisioanelor incasate, deoarece multe companii si-au  redus activitatea. Consiliul Concurentei (CC) propune eliminarea comisioanelor de rambursare anticipata si in cazul creditelor ipotecare, dupa ce pana la 1 mai va trebui implementata directiva europeana ce prevede  eliminarea comisioanelor respective in cazul creditelor de nevoi personale. Producatorul francez de materiale de contructii Saint-Gobain si-a redus numarul de angajati din Romania la peste 1.000 in prezent de la peste 1.200, cat era la finele lui 2007, desi are cu doua  fabrici mai mult, potrivit unor date ale companiei. ","favorabil"
